Day,State,Status,N
4,VIC,InSymp,112
4,VIC,Critic,4
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,979
4,QLD,Suscep,4256026
4,QLD,NoSymp,249
4,QLD,InSymp,83
4,QLD,Critic,5
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,524
4,WA,Suscep,1541148
4,WA,NoSymp,75
4,WA,InSymp,31
4,WA,Critic,0
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239586
4,SA,NoSymp,33
4,SA,InSymp,13
4,SA,Critic,0
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,158
4,TAS,Suscep,459882
4,TAS,NoSymp,221
4,TAS,InSymp,85
4,TAS,Critic,7
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,25
4,NT,Suscep,359533
4,NT,NoSymp,17
4,NT,InSymp,7
4,NT,Critic,1
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2330
5,NSW,Suscep,6857255
5,NSW,NoSymp,4778
5,NSW,InSymp,1191
5,NSW,Critic,94
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1301
5,VIC,Suscep,5451067
5,VIC,NoSymp,351
5,VIC,InSymp,116
5,VIC,Critic,11
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,981
5,QLD,Suscep,4255997
5,QLD,NoSymp,272
5,QLD,InSymp,83
5,QLD,Critic,9
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,524
5,WA,Suscep,1541147
5,WA,NoSymp,72
5,WA,InSymp,34
5,WA,Critic,1
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,427
5,SA,Suscep,2239586
5,SA,NoSymp,33
5,SA,InSymp,13
5,SA,Critic,0
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,158
5,TAS,Suscep,459879
5,TAS,NoSymp,218
5,TAS,InSymp,90
5,TAS,Critic,8
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,25
5,NT,Suscep,359533
5,NT,NoSymp,17
5,NT,InSymp,7
5,NT,Critic,1
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2351
6,NSW,Suscep,6856953
6,NSW,NoSymp,4945
6,NSW,InSymp,1276
6,NSW,Critic,123
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1304
6,VIC,Suscep,5451061
6,VIC,NoSymp,351
6,VIC,InSymp,117
6,VIC,Critic,13
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,984
6,QLD,Suscep,4255989
6,QLD,NoSymp,269
6,QLD,InSymp,92
6,QLD,Critic,8
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,526
6,WA,Suscep,1541139
6,WA,NoSymp,76
6,WA,InSymp,36
6,WA,Critic,1
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,427
6,SA,Suscep,2239586
6,SA,NoSymp,33
6,SA,InSymp,13
6,SA,Critic,0
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,160
6,TAS,Suscep,459876
6,TAS,NoSymp,210
6,TAS,InSymp,99
6,TAS,Critic,8
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,25
6,NT,Suscep,359533
6,NT,NoSymp,17
6,NT,InSymp,7
6,NT,Critic,1
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2382
7,NSW,Suscep,6855931
7,NSW,NoSymp,5735
7,NSW,InSymp,1448
7,NSW,Critic,152
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1304
7,VIC,Suscep,5451052
7,VIC,NoSymp,337
7,VIC,InSymp,137
7,VIC,Critic,16
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,985
7,QLD,Suscep,4255989
7,QLD,NoSymp,256
7,QLD,InSymp,101
7,QLD,Critic,11
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,526
7,WA,Suscep,1541137
7,WA,NoSymp,77
7,WA,InSymp,36
7,WA,Critic,2
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,428
7,SA,Suscep,2239586
7,SA,NoSymp,33
7,SA,InSymp,12
7,SA,Critic,0
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,162
7,TAS,Suscep,459852
7,TAS,NoSymp,226
7,TAS,InSymp,103
7,TAS,Critic,10
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,25
7,NT,Suscep,359533
7,NT,NoSymp,15
7,NT,InSymp,9
7,NT,Critic,1
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2423
8,NSW,Suscep,6855468
8,NSW,NoSymp,5634
8,NSW,InSymp,1674
8,NSW,Critic,178
8,NSW,Isolated,271
8,VIC,Killed,18
8,VIC,Healed,1307
8,VIC,Suscep,5451045
8,VIC,NoSymp,311
8,VIC,InSymp,154
8,VIC,Critic,22
8,VIC,Isolated,7
8,QLD,Killed,6
8,QLD,Healed,990
8,QLD,Suscep,4255984
8,QLD,NoSymp,228
8,QLD,InSymp,110
8,QLD,Critic,13
8,QLD,Isolated,17
8,WA,Killed,9
8,WA,Healed,528
8,WA,Suscep,1541136
8,WA,NoSymp,63
8,WA,InSymp,44
8,WA,Critic,3
8,WA,Isolated,4
8,SA,Killed,4
8,SA,Healed,429
8,SA,Suscep,2239586
8,SA,NoSymp,27
8,SA,InSymp,17
8,SA,Critic,0
8,SA,Isolated,0
8,TAS,Killed,13
8,TAS,Healed,167
8,TAS,Suscep,459841
8,TAS,NoSymp,210
8,TAS,InSymp,107
8,TAS,Critic,13
8,TAS,Isolated,15
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,26
8,NT,Suscep,359528
8,NT,NoSymp,18
8,NT,InSymp,10
8,NT,Critic,1
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2489
9,NSW,Suscep,6854870
9,NSW,NoSymp,5307
9,NSW,InSymp,1870
9,NSW,Critic,193
9,NSW,Isolated,919
9,VIC,Killed,18
9,VIC,Healed,1314
9,VIC,Suscep,5451044
9,VIC,NoSymp,261
9,VIC,InSymp,184
9,VIC,Critic,26
9,VIC,Isolated,17
9,QLD,Killed,6
9,QLD,Healed,994
9,QLD,Suscep,4255980
9,QLD,NoSymp,194
9,QLD,InSymp,128
9,QLD,Critic,14
9,QLD,Isolated,32
9,WA,Killed,9
9,WA,Healed,529
9,WA,Suscep,1541136
9,WA,NoSymp,50
9,WA,InSymp,53
9,WA,Critic,4
9,WA,Isolated,6
9,SA,Killed,4
9,SA,Healed,429
9,SA,Suscep,2239586
9,SA,NoSymp,23
9,SA,InSymp,18
9,SA,Critic,0
9,SA,Isolated,3
9,TAS,Killed,13
9,TAS,Healed,174
9,TAS,Suscep,459838
9,TAS,NoSymp,175
9,TAS,InSymp,120
9,TAS,Critic,14
9,TAS,Isolated,32
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,26
9,NT,Suscep,359528
9,NT,NoSymp,13
9,NT,InSymp,15
9,NT,Critic,1
9,NT,Isolated,0
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,42
10,NSW,Healed,2562
10,NSW,Suscep,6854708
10,NSW,NoSymp,4770
10,NSW,InSymp,2142
10,NSW,Critic,224
10,NSW,Isolated,1242
10,VIC,Killed,18
10,VIC,Healed,1319
10,VIC,Suscep,5451034
10,VIC,NoSymp,210
10,VIC,InSymp,201
10,VIC,Critic,25
10,VIC,Isolated,57
10,QLD,Killed,6
10,QLD,Healed,998
10,QLD,Suscep,4255973
10,QLD,NoSymp,158
10,QLD,InSymp,150
10,QLD,Critic,15
10,QLD,Isolated,48
10,WA,Killed,9
10,WA,Healed,530
10,WA,Suscep,1541128
10,WA,NoSymp,49
10,WA,InSymp,51
10,WA,Critic,8
10,WA,Isolated,12
10,SA,Killed,4
10,SA,Healed,430
10,SA,Suscep,2239582
10,SA,NoSymp,19
10,SA,InSymp,21
10,SA,Critic,1
10,SA,Isolated,6
10,TAS,Killed,13
10,TAS,Healed,180
10,TAS,Suscep,459828
10,TAS,NoSymp,149
10,TAS,InSymp,131
10,TAS,Critic,11
10,TAS,Isolated,54
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,26
10,NT,Suscep,359528
10,NT,NoSymp,12
10,NT,InSymp,16
10,NT,Critic,1
10,NT,Isolated,0
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,43
11,NSW,Healed,2664
11,NSW,Suscep,6854407
11,NSW,NoSymp,3858
11,NSW,InSymp,2149
11,NSW,Critic,207
11,NSW,Isolated,2362
11,VIC,Killed,18
11,VIC,Healed,1329
11,VIC,Suscep,5451029
11,VIC,NoSymp,152
11,VIC,InSymp,206
11,VIC,Critic,21
11,VIC,Isolated,109
11,QLD,Killed,6
11,QLD,Healed,1004
11,QLD,Suscep,4255973
11,QLD,NoSymp,94
11,QLD,InSymp,156
11,QLD,Critic,16
11,QLD,Isolated,99
11,WA,Killed,9
11,WA,Healed,531
11,WA,Suscep,1541128
11,WA,NoSymp,37
11,WA,InSymp,55
11,WA,Critic,10
11,WA,Isolated,17
11,SA,Killed,4
11,SA,Healed,431
11,SA,Suscep,2239582
11,SA,NoSymp,12
11,SA,InSymp,20
11,SA,Critic,3
11,SA,Isolated,11
11,TAS,Killed,13
11,TAS,Healed,186
11,TAS,Suscep,459828
11,TAS,NoSymp,118
11,TAS,InSymp,134
11,TAS,Critic,10
11,TAS,Isolated,77
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,28
11,NT,Suscep,359528
11,NT,NoSymp,10
11,NT,InSymp,12
11,NT,Critic,1
11,NT,Isolated,4
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,43
12,NSW,Healed,2760
12,NSW,Suscep,6853941
12,NSW,NoSymp,3569
12,NSW,InSymp,2090
12,NSW,Critic,190
12,NSW,Isolated,3097
12,VIC,Killed,18
12,VIC,Healed,1338
12,VIC,Suscep,5451029
12,VIC,NoSymp,102
12,VIC,InSymp,183
12,VIC,Critic,20
12,VIC,Isolated,174
12,QLD,Killed,6
12,QLD,Healed,1012
12,QLD,Suscep,4255973
12,QLD,NoSymp,56
12,QLD,InSymp,140
12,QLD,Critic,18
12,QLD,Isolated,143
12,WA,Killed,9
12,WA,Healed,535
12,WA,Suscep,1541128
12,WA,NoSymp,21
12,WA,InSymp,45
12,WA,Critic,9
12,WA,Isolated,40
12,SA,Killed,4
12,SA,Healed,431
12,SA,Suscep,2239582
12,SA,NoSymp,10
12,SA,InSymp,17
12,SA,Critic,3
12,SA,Isolated,16
12,TAS,Killed,14
12,TAS,Healed,196
12,TAS,Suscep,459828
12,TAS,NoSymp,78
12,TAS,InSymp,128
12,TAS,Critic,7
12,TAS,Isolated,115
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,28
12,NT,Suscep,359528
12,NT,NoSymp,6
12,NT,InSymp,16
12,NT,Critic,1
12,NT,Isolated,4
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,44
13,NSW,Healed,2859
13,NSW,Suscep,6853851
13,NSW,NoSymp,2515
13,NSW,InSymp,1690
13,NSW,Critic,169
13,NSW,Isolated,4562
13,VIC,Killed,18
13,VIC,Healed,1346
13,VIC,Suscep,5451029
13,VIC,NoSymp,63
13,VIC,InSymp,164
13,VIC,Critic,16
13,VIC,Isolated,228
13,QLD,Killed,6
13,QLD,Healed,1019
13,QLD,Suscep,4255971
13,QLD,NoSymp,45
13,QLD,InSymp,100
13,QLD,Critic,15
13,QLD,Isolated,192
13,WA,Killed,9
13,WA,Healed,538
13,WA,Suscep,1541128
13,WA,NoSymp,15
13,WA,InSymp,28
13,WA,Critic,6
13,WA,Isolated,63
13,SA,Killed,4
13,SA,Healed,433
13,SA,Suscep,2239582
13,SA,NoSymp,7
13,SA,InSymp,17
13,SA,Critic,1
13,SA,Isolated,19
13,TAS,Killed,14
13,TAS,Healed,202
13,TAS,Suscep,459827
13,TAS,NoSymp,43
13,TAS,InSymp,98
13,TAS,Critic,7
13,TAS,Isolated,175
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,30
13,NT,Suscep,359528
13,NT,NoSymp,3
13,NT,InSymp,17
13,NT,Critic,0
13,NT,Isolated,5
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,44
14,NSW,Healed,2975
14,NSW,Suscep,6853772
14,NSW,NoSymp,1995
14,NSW,InSymp,1394
14,NSW,Critic,143
14,NSW,Isolated,5367
14,VIC,Killed,18
14,VIC,Healed,1360
14,VIC,Suscep,5451023
14,VIC,NoSymp,39
14,VIC,InSymp,123
14,VIC,Critic,11
14,VIC,Isolated,290
14,QLD,Killed,6
14,QLD,Healed,1029
14,QLD,Suscep,4255964
14,QLD,NoSymp,35
14,QLD,InSymp,78
14,QLD,Critic,10
14,QLD,Isolated,226
14,WA,Killed,9
14,WA,Healed,542
14,WA,Suscep,1541128
14,WA,NoSymp,9
14,WA,InSymp,27
14,WA,Critic,4
14,WA,Isolated,68
14,SA,Killed,4
14,SA,Healed,434
14,SA,Suscep,2239582
14,SA,NoSymp,4
14,SA,InSymp,11
14,SA,Critic,1
14,SA,Isolated,27
14,TAS,Killed,14
14,TAS,Healed,213
14,TAS,Suscep,459827
14,TAS,NoSymp,23
14,TAS,InSymp,72
14,TAS,Critic,9
14,TAS,Isolated,208
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,30
14,NT,Suscep,359528
14,NT,NoSymp,0
14,NT,InSymp,11
14,NT,Critic,0
14,NT,Isolated,14
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,44
15,NSW,Healed,3111
15,NSW,Suscep,6853070
15,NSW,NoSymp,2094
15,NSW,InSymp,1087
15,NSW,Critic,123
15,NSW,Isolated,6161
15,VIC,Killed,18
15,VIC,Healed,1378
15,VIC,Suscep,5451023
15,VIC,NoSymp,31
15,VIC,InSymp,92
15,VIC,Critic,7
15,VIC,Isolated,315
15,QLD,Killed,6
15,QLD,Healed,1046
15,QLD,Suscep,4255963
15,QLD,NoSymp,25
15,QLD,InSymp,73
15,QLD,Critic,9
15,QLD,Isolated,226
15,WA,Killed,9
15,WA,Healed,548
15,WA,Suscep,1541128
15,WA,NoSymp,5
15,WA,InSymp,20
15,WA,Critic,2
15,WA,Isolated,75
15,SA,Killed,4
15,SA,Healed,434
15,SA,Suscep,2239582
15,SA,NoSymp,4
15,SA,InSymp,4
15,SA,Critic,0
15,SA,Isolated,35
15,TAS,Killed,14
15,TAS,Healed,221
15,TAS,Suscep,459827
15,TAS,NoSymp,15
15,TAS,InSymp,58
15,TAS,Critic,9
15,TAS,Isolated,222
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,31
15,NT,Suscep,359528
15,NT,NoSymp,0
15,NT,InSymp,10
15,NT,Critic,0
15,NT,Isolated,14
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,44
16,NSW,Healed,3265
16,NSW,Suscep,6852261
16,NSW,NoSymp,2637
16,NSW,InSymp,993
16,NSW,Critic,105
16,NSW,Isolated,6385
16,VIC,Killed,18
16,VIC,Healed,1399
16,VIC,Suscep,5451022
16,VIC,NoSymp,21
16,VIC,InSymp,74
16,VIC,Critic,5
16,VIC,Isolated,325
16,QLD,Killed,6
16,QLD,Healed,1050
16,QLD,Suscep,4255963
16,QLD,NoSymp,14
16,QLD,InSymp,65
16,QLD,Critic,8
16,QLD,Isolated,242
16,WA,Killed,9
16,WA,Healed,553
16,WA,Suscep,1541128
16,WA,NoSymp,1
16,WA,InSymp,19
16,WA,Critic,1
16,WA,Isolated,76
16,SA,Killed,4
16,SA,Healed,435
16,SA,Suscep,2239582
16,SA,NoSymp,1
16,SA,InSymp,4
16,SA,Critic,0
16,SA,Isolated,37
16,TAS,Killed,14
16,TAS,Healed,231
16,TAS,Suscep,459827
16,TAS,NoSymp,4
16,TAS,InSymp,45
16,TAS,Critic,9
16,TAS,Isolated,236
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,32
16,NT,Suscep,359528
16,NT,NoSymp,0
16,NT,InSymp,9
16,NT,Critic,0
16,NT,Isolated,14
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,44
17,NSW,Healed,3423
17,NSW,Suscep,6852197
17,NSW,NoSymp,2342
17,NSW,InSymp,952
17,NSW,Critic,108
17,NSW,Isolated,6624
17,VIC,Killed,18
17,VIC,Healed,1414
17,VIC,Suscep,5451022
17,VIC,NoSymp,12
17,VIC,InSymp,53
17,VIC,Critic,6
17,VIC,Isolated,339
17,QLD,Killed,6
17,QLD,Healed,1065
17,QLD,Suscep,4255963
17,QLD,NoSymp,13
17,QLD,InSymp,58
17,QLD,Critic,6
17,QLD,Isolated,237
17,WA,Killed,9
17,WA,Healed,557
17,WA,Suscep,1541128
17,WA,NoSymp,1
17,WA,InSymp,14
17,WA,Critic,2
17,WA,Isolated,76
17,SA,Killed,4
17,SA,Healed,436
17,SA,Suscep,2239582
17,SA,NoSymp,1
17,SA,InSymp,4
17,SA,Critic,0
17,SA,Isolated,36
17,TAS,Killed,14
17,TAS,Healed,245
17,TAS,Suscep,459827
17,TAS,NoSymp,3
17,TAS,InSymp,38
17,TAS,Critic,7
17,TAS,Isolated,232
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,32
17,NT,Suscep,359528
17,NT,NoSymp,0
17,NT,InSymp,5
17,NT,Critic,0
17,NT,Isolated,18
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,44
18,NSW,Healed,3646
18,NSW,Suscep,6852131
18,NSW,NoSymp,2000
18,NSW,InSymp,858
18,NSW,Critic,122
18,NSW,Isolated,6889
18,VIC,Killed,18
18,VIC,Healed,1427
18,VIC,Suscep,5451022
18,VIC,NoSymp,9
18,VIC,InSymp,48
18,VIC,Critic,6
18,VIC,Isolated,334
18,QLD,Killed,6
18,QLD,Healed,1080
18,QLD,Suscep,4255963
18,QLD,NoSymp,11
18,QLD,InSymp,55
18,QLD,Critic,6
18,QLD,Isolated,227
18,WA,Killed,9
18,WA,Healed,559
18,WA,Suscep,1541128
18,WA,NoSymp,0
18,WA,InSymp,14
18,WA,Critic,3
18,WA,Isolated,74
18,SA,Killed,4
18,SA,Healed,440
18,SA,Suscep,2239582
