Day,State,Status,N
4,VIC,InSymp,112
4,VIC,Critic,8
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,977
4,QLD,Suscep,4255244
4,QLD,NoSymp,1027
4,QLD,InSymp,86
4,QLD,Critic,8
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,523
4,WA,Suscep,1541053
4,WA,NoSymp,168
4,WA,InSymp,33
4,WA,Critic,1
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239552
4,SA,NoSymp,67
4,SA,InSymp,13
4,SA,Critic,0
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,158
4,TAS,Suscep,459698
4,TAS,NoSymp,405
4,TAS,InSymp,83
4,TAS,Critic,9
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,25
4,NT,Suscep,359530
4,NT,NoSymp,19
4,NT,InSymp,8
4,NT,Critic,1
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2318
5,NSW,Suscep,6852872
5,NSW,NoSymp,9160
5,NSW,InSymp,1193
5,NSW,Critic,105
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1302
5,VIC,Suscep,5451034
5,VIC,NoSymp,388
5,VIC,InSymp,111
5,VIC,Critic,11
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,978
5,QLD,Suscep,4255025
5,QLD,NoSymp,1241
5,QLD,InSymp,90
5,QLD,Critic,8
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,526
5,WA,Suscep,1540953
5,WA,NoSymp,267
5,WA,InSymp,31
5,WA,Critic,1
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,427
5,SA,Suscep,2239498
5,SA,NoSymp,121
5,SA,InSymp,12
5,SA,Critic,1
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,159
5,TAS,Suscep,459588
5,TAS,NoSymp,512
5,TAS,InSymp,85
5,TAS,Critic,9
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,25
5,NT,Suscep,359530
5,NT,NoSymp,19
5,NT,InSymp,8
5,NT,Critic,1
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2327
6,NSW,Suscep,6847639
6,NSW,NoSymp,14378
6,NSW,InSymp,1176
6,NSW,Critic,128
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1302
6,VIC,Suscep,5450611
6,VIC,NoSymp,810
6,VIC,InSymp,112
6,VIC,Critic,11
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,979
6,QLD,Suscep,4254307
6,QLD,NoSymp,1958
6,QLD,InSymp,89
6,QLD,Critic,9
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,526
6,WA,Suscep,1540928
6,WA,NoSymp,292
6,WA,InSymp,30
6,WA,Critic,2
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,427
6,SA,Suscep,2239488
6,SA,NoSymp,131
6,SA,InSymp,11
6,SA,Critic,2
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,161
6,TAS,Suscep,459474
6,TAS,NoSymp,624
6,TAS,InSymp,84
6,TAS,Critic,10
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,25
6,NT,Suscep,359530
6,NT,NoSymp,19
6,NT,InSymp,7
6,NT,Critic,2
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2349
7,NSW,Suscep,6840007
7,NSW,NoSymp,21999
7,NSW,InSymp,1142
7,NSW,Critic,151
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1303
7,VIC,Suscep,5450477
7,VIC,NoSymp,944
7,VIC,InSymp,109
7,VIC,Critic,13
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,981
7,QLD,Suscep,4253453
7,QLD,NoSymp,2812
7,QLD,InSymp,87
7,QLD,Critic,9
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,528
7,WA,Suscep,1540895
7,WA,NoSymp,325
7,WA,InSymp,28
7,WA,Critic,2
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,427
7,SA,Suscep,2239468
7,SA,NoSymp,151
7,SA,InSymp,11
7,SA,Critic,2
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,164
7,TAS,Suscep,459080
7,TAS,NoSymp,1018
7,TAS,InSymp,81
7,TAS,Critic,10
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,25
7,NT,Suscep,359530
7,NT,NoSymp,19
7,NT,InSymp,7
7,NT,Critic,2
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2384
8,NSW,Suscep,6829846
8,NSW,NoSymp,31970
8,NSW,InSymp,1048
8,NSW,Critic,164
8,NSW,Isolated,236
8,VIC,Killed,18
8,VIC,Healed,1306
8,VIC,Suscep,5449962
8,VIC,NoSymp,1446
8,VIC,InSymp,98
8,VIC,Critic,17
8,VIC,Isolated,17
8,QLD,Killed,6
8,QLD,Healed,983
8,QLD,Suscep,4251323
8,QLD,NoSymp,4926
8,QLD,InSymp,80
8,QLD,Critic,10
8,QLD,Isolated,20
8,WA,Killed,9
8,WA,Healed,528
8,WA,Suscep,1540868
8,WA,NoSymp,350
8,WA,InSymp,26
8,WA,Critic,2
8,WA,Isolated,4
8,SA,Killed,4
8,SA,Healed,427
8,SA,Suscep,2239450
8,SA,NoSymp,169
8,SA,InSymp,11
8,SA,Critic,2
8,SA,Isolated,0
8,TAS,Killed,13
8,TAS,Healed,166
8,TAS,Suscep,458753
8,TAS,NoSymp,1303
8,TAS,InSymp,74
8,TAS,Critic,14
8,TAS,Isolated,43
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,25
8,NT,Suscep,359526
8,NT,NoSymp,23
8,NT,InSymp,7
8,NT,Critic,2
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2424
9,NSW,Suscep,6816590
9,NSW,NoSymp,43867
9,NSW,InSymp,1008
9,NSW,Critic,168
9,NSW,Isolated,1591
9,VIC,Killed,18
9,VIC,Healed,1310
9,VIC,Suscep,5449386
9,VIC,NoSymp,2001
9,VIC,InSymp,91
9,VIC,Critic,21
9,VIC,Isolated,37
9,QLD,Killed,6
9,QLD,Healed,989
9,QLD,Suscep,4248377
9,QLD,NoSymp,7626
9,QLD,InSymp,74
9,QLD,Critic,9
9,QLD,Isolated,267
9,WA,Killed,9
9,WA,Healed,530
9,WA,Suscep,1540722
9,WA,NoSymp,495
9,WA,InSymp,25
9,WA,Critic,2
9,WA,Isolated,4
9,SA,Killed,4
9,SA,Healed,428
9,SA,Suscep,2238961
9,SA,NoSymp,630
9,SA,InSymp,10
9,SA,Critic,2
9,SA,Isolated,28
9,TAS,Killed,13
9,TAS,Healed,169
9,TAS,Suscep,458374
9,TAS,NoSymp,1615
9,TAS,InSymp,75
9,TAS,Critic,15
9,TAS,Isolated,105
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,25
9,NT,Suscep,359521
9,NT,NoSymp,28
9,NT,InSymp,7
9,NT,Critic,2
9,NT,Isolated,0
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,42
10,NSW,Healed,2506
10,NSW,Suscep,6792923
10,NSW,NoSymp,64312
10,NSW,InSymp,2628
10,NSW,Critic,201
10,NSW,Isolated,3078
10,VIC,Killed,18
10,VIC,Healed,1320
10,VIC,Suscep,5447896
10,VIC,NoSymp,3324
10,VIC,InSymp,237
10,VIC,Critic,24
10,VIC,Isolated,45
10,QLD,Killed,6
10,QLD,Healed,994
10,QLD,Suscep,4244311
10,QLD,NoSymp,11198
10,QLD,InSymp,193
10,QLD,Critic,10
10,QLD,Isolated,636
10,WA,Killed,9
10,WA,Healed,531
10,WA,Suscep,1540662
10,WA,NoSymp,445
10,WA,InSymp,63
10,WA,Critic,1
10,WA,Isolated,76
10,SA,Killed,4
10,SA,Healed,428
10,SA,Suscep,2238537
10,SA,NoSymp,1035
10,SA,InSymp,26
10,SA,Critic,2
10,SA,Isolated,31
10,TAS,Killed,13
10,TAS,Healed,171
10,TAS,Suscep,457975
10,TAS,NoSymp,1849
10,TAS,InSymp,172
10,TAS,Critic,20
10,TAS,Isolated,166
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,26
10,NT,Suscep,359521
10,NT,NoSymp,19
10,NT,InSymp,14
10,NT,Critic,2
10,NT,Isolated,1
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,42
11,NSW,Healed,2611
11,NSW,Suscep,6763975
11,NSW,NoSymp,90428
11,NSW,InSymp,3510
11,NSW,Critic,260
11,NSW,Isolated,4864
11,VIC,Killed,18
11,VIC,Healed,1331
11,VIC,Suscep,5446178
11,VIC,NoSymp,4932
11,VIC,InSymp,305
11,VIC,Critic,28
11,VIC,Isolated,72
11,QLD,Killed,6
11,QLD,Healed,999
11,QLD,Suscep,4240240
11,QLD,NoSymp,14989
11,QLD,InSymp,279
11,QLD,Critic,22
11,QLD,Isolated,813
11,WA,Killed,9
11,WA,Healed,532
11,WA,Suscep,1540607
11,WA,NoSymp,409
11,WA,InSymp,83
11,WA,Critic,3
11,WA,Isolated,144
11,SA,Killed,4
11,SA,Healed,429
11,SA,Suscep,2237525
11,SA,NoSymp,2004
11,SA,InSymp,32
11,SA,Critic,3
11,SA,Isolated,66
11,TAS,Killed,13
11,TAS,Healed,183
11,TAS,Suscep,457264
11,TAS,NoSymp,2391
11,TAS,InSymp,233
11,TAS,Critic,26
11,TAS,Isolated,256
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,27
11,NT,Suscep,359521
11,NT,NoSymp,15
11,NT,InSymp,18
11,NT,Critic,1
11,NT,Isolated,1
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,44
12,NSW,Healed,2728
12,NSW,Suscep,6720548
12,NSW,NoSymp,128916
12,NSW,InSymp,4040
12,NSW,Critic,339
12,NSW,Isolated,9075
12,VIC,Killed,18
12,VIC,Healed,1343
12,VIC,Suscep,5444340
12,VIC,NoSymp,6411
12,VIC,InSymp,327
12,VIC,Critic,35
12,VIC,Isolated,390
12,QLD,Killed,6
12,QLD,Healed,1009
12,QLD,Suscep,4238847
12,QLD,NoSymp,15725
12,QLD,InSymp,363
12,QLD,Critic,24
12,QLD,Isolated,1374
12,WA,Killed,9
12,WA,Healed,536
12,WA,Suscep,1540479
12,WA,NoSymp,489
12,WA,InSymp,102
12,WA,Critic,5
12,WA,Isolated,167
12,SA,Killed,4
12,SA,Healed,430
12,SA,Suscep,2236501
12,SA,NoSymp,3005
12,SA,InSymp,45
12,SA,Critic,4
12,SA,Isolated,74
12,TAS,Killed,13
12,TAS,Healed,192
12,TAS,Suscep,456218
12,TAS,NoSymp,3308
12,TAS,InSymp,257
12,TAS,Critic,30
12,TAS,Isolated,348
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,28
12,NT,Suscep,359520
12,NT,NoSymp,13
12,NT,InSymp,19
12,NT,Critic,2
12,NT,Isolated,1
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,45
13,NSW,Healed,2853
13,NSW,Suscep,6671025
13,NSW,NoSymp,171751
13,NSW,InSymp,4533
13,NSW,Critic,403
13,NSW,Isolated,15080
13,VIC,Killed,18
13,VIC,Healed,1352
13,VIC,Suscep,5442972
13,VIC,NoSymp,7634
13,VIC,InSymp,353
13,VIC,Critic,39
13,VIC,Isolated,496
13,QLD,Killed,6
13,QLD,Healed,1016
13,QLD,Suscep,4238346
13,QLD,NoSymp,15395
13,QLD,InSymp,437
13,QLD,Critic,33
13,QLD,Isolated,2115
13,WA,Killed,9
13,WA,Healed,540
13,WA,Suscep,1540079
13,WA,NoSymp,846
13,WA,InSymp,110
13,WA,Critic,8
13,WA,Isolated,195
13,SA,Killed,4
13,SA,Healed,433
13,SA,Suscep,2235101
13,SA,NoSymp,4376
13,SA,InSymp,52
13,SA,Critic,4
13,SA,Isolated,93
13,TAS,Killed,13
13,TAS,Healed,201
13,TAS,Suscep,454833
13,TAS,NoSymp,4350
13,TAS,InSymp,274
13,TAS,Critic,29
13,TAS,Isolated,666
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,28
13,NT,Suscep,359520
13,NT,NoSymp,12
13,NT,InSymp,20
13,NT,Critic,2
13,NT,Isolated,1
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,45
14,NSW,Healed,2988
14,NSW,Suscep,6612813
14,NSW,NoSymp,220802
14,NSW,InSymp,5316
14,NSW,Critic,466
14,NSW,Isolated,23260
14,VIC,Killed,18
14,VIC,Healed,1363
14,VIC,Suscep,5442049
14,VIC,NoSymp,8098
14,VIC,InSymp,396
14,VIC,Critic,50
14,VIC,Isolated,890
14,QLD,Killed,7
14,QLD,Healed,1034
14,QLD,Suscep,4237613
14,QLD,NoSymp,14220
14,QLD,InSymp,543
14,QLD,Critic,41
14,QLD,Isolated,3890
14,WA,Killed,9
14,WA,Healed,542
14,WA,Suscep,1539813
14,WA,NoSymp,1067
14,WA,InSymp,125
14,WA,Critic,12
14,WA,Isolated,219
14,SA,Killed,4
14,SA,Healed,434
14,SA,Suscep,2233018
14,SA,NoSymp,6436
14,SA,InSymp,58
14,SA,Critic,4
14,SA,Isolated,109
14,TAS,Killed,13
14,TAS,Healed,207
14,TAS,Suscep,453198
14,TAS,NoSymp,5681
14,TAS,InSymp,305
14,TAS,Critic,33
14,TAS,Isolated,929
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,28
14,NT,Suscep,359516
14,NT,NoSymp,11
14,NT,InSymp,21
14,NT,Critic,2
14,NT,Isolated,5
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,45
15,NSW,Healed,3116
15,NSW,Suscep,6534535
15,NSW,NoSymp,290296
15,NSW,InSymp,4393
15,NSW,Critic,257
15,NSW,Isolated,33048
15,VIC,Killed,18
15,VIC,Healed,1379
15,VIC,Suscep,5441808
15,VIC,NoSymp,7804
15,VIC,InSymp,198
15,VIC,Critic,12
15,VIC,Isolated,1645
15,QLD,Killed,7
15,QLD,Healed,1047
15,QLD,Suscep,4236218
15,QLD,NoSymp,13080
15,QLD,InSymp,532
15,QLD,Critic,38
15,QLD,Isolated,6426
15,WA,Killed,9
15,WA,Healed,543
15,WA,Suscep,1539480
15,WA,NoSymp,1284
15,WA,InSymp,79
15,WA,Critic,4
15,WA,Isolated,388
15,SA,Killed,4
15,SA,Healed,435
15,SA,Suscep,2230970
15,SA,NoSymp,8092
15,SA,InSymp,30
15,SA,Critic,2
15,SA,Isolated,530
15,TAS,Killed,13
15,TAS,Healed,220
15,TAS,Suscep,450044
15,TAS,NoSymp,8475
15,TAS,InSymp,163
15,TAS,Critic,17
15,TAS,Isolated,1434
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,31
15,NT,Suscep,359511
15,NT,NoSymp,12
15,NT,InSymp,5
15,NT,Critic,0
15,NT,Isolated,24
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,46
16,NSW,Healed,3253
16,NSW,Suscep,6445463
16,NSW,NoSymp,364538
16,NSW,InSymp,7164
16,NSW,Critic,374
16,NSW,Isolated,44852
16,VIC,Killed,18
16,VIC,Healed,1390
16,VIC,Suscep,5441318
16,VIC,NoSymp,6988
16,VIC,InSymp,278
16,VIC,Critic,19
16,VIC,Isolated,2853
16,QLD,Killed,7
16,QLD,Healed,1062
16,QLD,Suscep,4234166
16,QLD,NoSymp,11459
16,QLD,InSymp,762
16,QLD,Critic,48
16,QLD,Isolated,9844
16,WA,Killed,9
16,WA,Healed,549
16,WA,Suscep,1539132
16,WA,NoSymp,1567
16,WA,InSymp,87
16,WA,Critic,3
16,WA,Isolated,440
16,SA,Killed,4
16,SA,Healed,437
16,SA,Suscep,2230392
16,SA,NoSymp,8318
16,SA,InSymp,46
16,SA,Critic,4
16,SA,Isolated,862
16,TAS,Killed,13
16,TAS,Healed,231
16,TAS,Suscep,446508
16,TAS,NoSymp,11645
16,TAS,InSymp,210
16,TAS,Critic,16
16,TAS,Isolated,1743
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,31
16,NT,Suscep,359508
16,NT,NoSymp,15
16,NT,InSymp,5
16,NT,Critic,0
16,NT,Isolated,24
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,46
17,NSW,Healed,3412
17,NSW,Suscep,6351388
17,NSW,NoSymp,439710
17,NSW,InSymp,12525
17,NSW,Critic,618
17,NSW,Isolated,57991
17,VIC,Killed,18
17,VIC,Healed,1406
17,VIC,Suscep,5440626
17,VIC,NoSymp,6165
17,VIC,InSymp,389
17,VIC,Critic,22
17,VIC,Isolated,4238
17,QLD,Killed,7
17,QLD,Healed,1079
17,QLD,Suscep,4231656
17,QLD,NoSymp,9894
17,QLD,InSymp,1105
17,QLD,Critic,65
17,QLD,Isolated,13542
17,WA,Killed,9
17,WA,Healed,555
17,WA,Suscep,1538565
17,WA,NoSymp,2068
17,WA,InSymp,91
17,WA,Critic,5
17,WA,Isolated,494
17,SA,Killed,4
17,SA,Healed,440
17,SA,Suscep,2230193
17,SA,NoSymp,7604
17,SA,InSymp,112
17,SA,Critic,5
17,SA,Isolated,1705
17,TAS,Killed,13
17,TAS,Healed,243
17,TAS,Suscep,442147
17,TAS,NoSymp,15348
17,TAS,InSymp,271
17,TAS,Critic,19
17,TAS,Isolated,2325
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,32
17,NT,Suscep,359506
17,NT,NoSymp,15
17,NT,InSymp,6
17,NT,Critic,0
17,NT,Isolated,24
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,47
18,NSW,Healed,3635
18,NSW,Suscep,6258691
18,NSW,NoSymp,508115
18,NSW,InSymp,21610
18,NSW,Critic,1059
18,NSW,Isolated,72533
18,VIC,Killed,18
18,VIC,Healed,1421
18,VIC,Suscep,5439660
18,VIC,NoSymp,5343
18,VIC,InSymp,581
18,VIC,Critic,32
18,VIC,Isolated,5809
18,QLD,Killed,7
18,QLD,Healed,1097
18,QLD,Suscep,4227916
18,QLD,NoSymp,11799
18,QLD,InSymp,1591
18,QLD,Critic,100
18,QLD,Isolated,14838
18,WA,Killed,9
18,WA,Healed,556
18,WA,Suscep,1538001
18,WA,NoSymp,2517
