Day,State,Status,N
4,VIC,InSymp,107
4,VIC,Critic,9
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,977
4,QLD,Suscep,4256080
4,QLD,NoSymp,194
4,QLD,InSymp,85
4,QLD,Critic,6
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,523
4,WA,Suscep,1541168
4,WA,NoSymp,54
4,WA,InSymp,32
4,WA,Critic,1
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239598
4,SA,NoSymp,23
4,SA,InSymp,11
4,SA,Critic,0
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,159
4,TAS,Suscep,459949
4,TAS,NoSymp,155
4,TAS,InSymp,85
4,TAS,Critic,5
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,25
4,NT,Suscep,359539
4,NT,NoSymp,10
4,NT,InSymp,9
4,NT,Critic,0
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2332
5,NSW,Suscep,6859514
5,NSW,NoSymp,2535
5,NSW,InSymp,1184
5,NSW,Critic,83
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1303
5,VIC,Suscep,5451196
5,VIC,NoSymp,229
5,VIC,InSymp,109
5,VIC,Critic,9
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,978
5,QLD,Suscep,4256049
5,QLD,NoSymp,218
5,QLD,InSymp,87
5,QLD,Critic,10
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,524
5,WA,Suscep,1541165
5,WA,NoSymp,55
5,WA,InSymp,33
5,WA,Critic,1
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,428
5,SA,Suscep,2239596
5,SA,NoSymp,24
5,SA,InSymp,10
5,SA,Critic,1
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,160
5,TAS,Suscep,459947
5,TAS,NoSymp,155
5,TAS,InSymp,84
5,TAS,Critic,7
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,25
5,NT,Suscep,359538
5,NT,NoSymp,11
5,NT,InSymp,9
5,NT,Critic,0
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2350
6,NSW,Suscep,6859430
6,NSW,NoSymp,2541
6,NSW,InSymp,1225
6,NSW,Critic,102
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1305
6,VIC,Suscep,5451189
6,VIC,NoSymp,228
6,VIC,InSymp,115
6,VIC,Critic,9
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,978
6,QLD,Suscep,4256047
6,QLD,NoSymp,216
6,QLD,InSymp,89
6,QLD,Critic,12
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,524
6,WA,Suscep,1541165
6,WA,NoSymp,54
6,WA,InSymp,33
6,WA,Critic,2
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,429
6,SA,Suscep,2239596
6,SA,NoSymp,24
6,SA,InSymp,9
6,SA,Critic,1
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,162
6,TAS,Suscep,459943
6,TAS,NoSymp,155
6,TAS,InSymp,85
6,TAS,Critic,8
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,26
6,NT,Suscep,359538
6,NT,NoSymp,11
6,NT,InSymp,8
6,NT,Critic,0
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2387
7,NSW,Suscep,6859313
7,NSW,NoSymp,2503
7,NSW,InSymp,1325
7,NSW,Critic,120
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1306
7,VIC,Suscep,5451184
7,VIC,NoSymp,224
7,VIC,InSymp,123
7,VIC,Critic,9
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,979
7,QLD,Suscep,4256047
7,QLD,NoSymp,206
7,QLD,InSymp,96
7,QLD,Critic,14
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,525
7,WA,Suscep,1541163
7,WA,NoSymp,54
7,WA,InSymp,33
7,WA,Critic,3
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,430
7,SA,Suscep,2239596
7,SA,NoSymp,21
7,SA,InSymp,11
7,SA,Critic,1
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,166
7,TAS,Suscep,459942
7,TAS,NoSymp,146
7,TAS,InSymp,90
7,TAS,Critic,9
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,26
7,NT,Suscep,359538
7,NT,NoSymp,11
7,NT,InSymp,8
7,NT,Critic,0
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2430
8,NSW,Suscep,6859231
8,NSW,NoSymp,2199
8,NSW,InSymp,1410
8,NSW,Critic,132
8,NSW,Isolated,246
8,VIC,Killed,18
8,VIC,Healed,1310
8,VIC,Suscep,5451178
8,VIC,NoSymp,216
8,VIC,InSymp,124
8,VIC,Critic,9
8,VIC,Isolated,9
8,QLD,Killed,6
8,QLD,Healed,981
8,QLD,Suscep,4256043
8,QLD,NoSymp,186
8,QLD,InSymp,96
8,QLD,Critic,18
8,QLD,Isolated,18
8,WA,Killed,9
8,WA,Healed,529
8,WA,Suscep,1541162
8,WA,NoSymp,54
8,WA,InSymp,29
8,WA,Critic,4
8,WA,Isolated,0
8,SA,Killed,4
8,SA,Healed,431
8,SA,Suscep,2239595
8,SA,NoSymp,20
8,SA,InSymp,10
8,SA,Critic,1
8,SA,Isolated,2
8,TAS,Killed,13
8,TAS,Healed,169
8,TAS,Suscep,459931
8,TAS,NoSymp,126
8,TAS,InSymp,87
8,TAS,Critic,9
8,TAS,Isolated,31
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,26
8,NT,Suscep,359538
8,NT,NoSymp,8
8,NT,InSymp,11
8,NT,Critic,0
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2533
9,NSW,Suscep,6859160
9,NSW,NoSymp,1813
9,NSW,InSymp,1516
9,NSW,Critic,151
9,NSW,Isolated,475
9,VIC,Killed,18
9,VIC,Healed,1314
9,VIC,Suscep,5451174
9,VIC,NoSymp,181
9,VIC,InSymp,134
9,VIC,Critic,12
9,VIC,Isolated,31
9,QLD,Killed,6
9,QLD,Healed,990
9,QLD,Suscep,4256037
9,QLD,NoSymp,163
9,QLD,InSymp,103
9,QLD,Critic,23
9,QLD,Isolated,26
9,WA,Killed,9
9,WA,Healed,530
9,WA,Suscep,1541160
9,WA,NoSymp,50
9,WA,InSymp,31
9,WA,Critic,3
9,WA,Isolated,4
9,SA,Killed,4
9,SA,Healed,432
9,SA,Suscep,2239595
9,SA,NoSymp,16
9,SA,InSymp,13
9,SA,Critic,1
9,SA,Isolated,2
9,TAS,Killed,13
9,TAS,Healed,174
9,TAS,Suscep,459929
9,TAS,NoSymp,112
9,TAS,InSymp,100
9,TAS,Critic,9
9,TAS,Isolated,29
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,26
9,NT,Suscep,359537
9,NT,NoSymp,6
9,NT,InSymp,9
9,NT,Critic,1
9,NT,Isolated,4
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,42
10,NSW,Healed,2647
10,NSW,Suscep,6859087
10,NSW,NoSymp,1489
10,NSW,InSymp,1613
10,NSW,Critic,164
10,NSW,Isolated,648
10,VIC,Killed,18
10,VIC,Healed,1323
10,VIC,Suscep,5451169
10,VIC,NoSymp,156
10,VIC,InSymp,146
10,VIC,Critic,13
10,VIC,Isolated,39
10,QLD,Killed,6
10,QLD,Healed,997
10,QLD,Suscep,4256032
10,QLD,NoSymp,114
10,QLD,InSymp,116
10,QLD,Critic,25
10,QLD,Isolated,58
10,WA,Killed,9
10,WA,Healed,533
10,WA,Suscep,1541159
10,WA,NoSymp,42
10,WA,InSymp,35
10,WA,Critic,2
10,WA,Isolated,7
10,SA,Killed,4
10,SA,Healed,432
10,SA,Suscep,2239595
10,SA,NoSymp,14
10,SA,InSymp,13
10,SA,Critic,1
10,SA,Isolated,4
10,TAS,Killed,13
10,TAS,Healed,184
10,TAS,Suscep,459928
10,TAS,NoSymp,90
10,TAS,InSymp,111
10,TAS,Critic,8
10,TAS,Isolated,32
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,27
10,NT,Suscep,359537
10,NT,NoSymp,4
10,NT,InSymp,8
10,NT,Critic,2
10,NT,Isolated,5
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,42
11,NSW,Healed,2764
11,NSW,Suscep,6859025
11,NSW,NoSymp,1154
11,NSW,InSymp,1609
11,NSW,Critic,170
11,NSW,Isolated,926
11,VIC,Killed,18
11,VIC,Healed,1337
11,VIC,Suscep,5451165
11,VIC,NoSymp,112
11,VIC,InSymp,156
11,VIC,Critic,16
11,VIC,Isolated,60
11,QLD,Killed,6
11,QLD,Healed,1001
11,QLD,Suscep,4256028
11,QLD,NoSymp,75
11,QLD,InSymp,125
11,QLD,Critic,24
11,QLD,Isolated,89
11,WA,Killed,9
11,WA,Healed,536
11,WA,Suscep,1541159
11,WA,NoSymp,32
11,WA,InSymp,33
11,WA,Critic,8
11,WA,Isolated,10
11,SA,Killed,4
11,SA,Healed,432
11,SA,Suscep,2239593
11,SA,NoSymp,9
11,SA,InSymp,14
11,SA,Critic,1
11,SA,Isolated,10
11,TAS,Killed,13
11,TAS,Healed,189
11,TAS,Suscep,459927
11,TAS,NoSymp,61
11,TAS,InSymp,127
11,TAS,Critic,7
11,TAS,Isolated,42
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,27
11,NT,Suscep,359537
11,NT,NoSymp,3
11,NT,InSymp,9
11,NT,Critic,2
11,NT,Isolated,5
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,42
12,NSW,Healed,2896
12,NSW,Suscep,6858937
12,NSW,NoSymp,800
12,NSW,InSymp,1473
12,NSW,Critic,157
12,NSW,Isolated,1385
12,VIC,Killed,18
12,VIC,Healed,1353
12,VIC,Suscep,5451160
12,VIC,NoSymp,76
12,VIC,InSymp,161
12,VIC,Critic,14
12,VIC,Isolated,82
12,QLD,Killed,6
12,QLD,Healed,1009
12,QLD,Suscep,4256020
12,QLD,NoSymp,50
12,QLD,InSymp,109
12,QLD,Critic,19
12,QLD,Isolated,135
12,WA,Killed,9
12,WA,Healed,539
12,WA,Suscep,1541159
12,WA,NoSymp,20
12,WA,InSymp,40
12,WA,Critic,7
12,WA,Isolated,13
12,SA,Killed,4
12,SA,Healed,435
12,SA,Suscep,2239592
12,SA,NoSymp,4
12,SA,InSymp,14
12,SA,Critic,1
12,SA,Isolated,13
12,TAS,Killed,13
12,TAS,Healed,200
12,TAS,Suscep,459923
12,TAS,NoSymp,38
12,TAS,InSymp,109
12,TAS,Critic,8
12,TAS,Isolated,75
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,27
12,NT,Suscep,359537
12,NT,NoSymp,3
12,NT,InSymp,9
12,NT,Critic,2
12,NT,Isolated,5
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,42
13,NSW,Healed,3057
13,NSW,Suscep,6858839
13,NSW,NoSymp,528
13,NSW,InSymp,1215
13,NSW,Critic,141
13,NSW,Isolated,1868
13,VIC,Killed,18
13,VIC,Healed,1370
13,VIC,Suscep,5451153
13,VIC,NoSymp,50
13,VIC,InSymp,145
13,VIC,Critic,13
13,VIC,Isolated,115
13,QLD,Killed,6
13,QLD,Healed,1029
13,QLD,Suscep,4256019
13,QLD,NoSymp,37
13,QLD,InSymp,98
13,QLD,Critic,18
13,QLD,Isolated,141
13,WA,Killed,9
13,WA,Healed,544
13,WA,Suscep,1541158
13,WA,NoSymp,19
13,WA,InSymp,37
13,WA,Critic,7
13,WA,Isolated,13
13,SA,Killed,4
13,SA,Healed,437
13,SA,Suscep,2239591
13,SA,NoSymp,1
13,SA,InSymp,14
13,SA,Critic,1
13,SA,Isolated,15
13,TAS,Killed,13
13,TAS,Healed,210
13,TAS,Suscep,459918
13,TAS,NoSymp,20
13,TAS,InSymp,88
13,TAS,Critic,8
13,TAS,Isolated,109
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,27
13,NT,Suscep,359534
13,NT,NoSymp,2
13,NT,InSymp,5
13,NT,Critic,0
13,NT,Isolated,15
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,42
14,NSW,Healed,3242
14,NSW,Suscep,6858752
14,NSW,NoSymp,348
14,NSW,InSymp,961
14,NSW,Critic,126
14,NSW,Isolated,2219
14,VIC,Killed,18
14,VIC,Healed,1389
14,VIC,Suscep,5451144
14,VIC,NoSymp,30
14,VIC,InSymp,120
14,VIC,Critic,11
14,VIC,Isolated,152
14,QLD,Killed,6
14,QLD,Healed,1039
14,QLD,Suscep,4256011
14,QLD,NoSymp,21
14,QLD,InSymp,73
14,QLD,Critic,14
14,QLD,Isolated,184
14,WA,Killed,9
14,WA,Healed,547
14,WA,Suscep,1541152
14,WA,NoSymp,15
14,WA,InSymp,26
14,WA,Critic,6
14,WA,Isolated,32
14,SA,Killed,4
14,SA,Healed,439
14,SA,Suscep,2239591
14,SA,NoSymp,0
14,SA,InSymp,15
14,SA,Critic,0
14,SA,Isolated,14
14,TAS,Killed,13
14,TAS,Healed,222
14,TAS,Suscep,459912
14,TAS,NoSymp,12
14,TAS,InSymp,74
14,TAS,Critic,6
14,TAS,Isolated,127
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,31
14,NT,Suscep,359534
14,NT,NoSymp,2
14,NT,InSymp,4
14,NT,Critic,0
14,NT,Isolated,12
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,42
15,NSW,Healed,3451
15,NSW,Suscep,6858681
15,NSW,NoSymp,222
15,NSW,InSymp,730
15,NSW,Critic,95
15,NSW,Isolated,2469
15,VIC,Killed,18
15,VIC,Healed,1407
15,VIC,Suscep,5451137
15,VIC,NoSymp,18
15,VIC,InSymp,97
15,VIC,Critic,10
15,VIC,Isolated,177
15,QLD,Killed,6
15,QLD,Healed,1055
15,QLD,Suscep,4256009
15,QLD,NoSymp,10
15,QLD,InSymp,61
15,QLD,Critic,16
15,QLD,Isolated,191
15,WA,Killed,9
15,WA,Healed,550
15,WA,Suscep,1541149
15,WA,NoSymp,9
15,WA,InSymp,25
15,WA,Critic,5
15,WA,Isolated,40
15,SA,Killed,4
15,SA,Healed,439
15,SA,Suscep,2239591
15,SA,NoSymp,0
15,SA,InSymp,12
15,SA,Critic,0
15,SA,Isolated,17
15,TAS,Killed,13
15,TAS,Healed,240
15,TAS,Suscep,459904
15,TAS,NoSymp,8
15,TAS,InSymp,55
15,TAS,Critic,7
15,TAS,Isolated,139
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,31
15,NT,Suscep,359533
15,NT,NoSymp,0
15,NT,InSymp,1
15,NT,Critic,0
15,NT,Isolated,18
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,42
16,NSW,Healed,3643
16,NSW,Suscep,6858637
16,NSW,NoSymp,145
16,NSW,InSymp,590
16,NSW,Critic,83
16,NSW,Isolated,2550
16,VIC,Killed,18
16,VIC,Healed,1428
16,VIC,Suscep,5451129
16,VIC,NoSymp,10
16,VIC,InSymp,71
16,VIC,Critic,11
16,VIC,Isolated,197
16,QLD,Killed,6
16,QLD,Healed,1072
16,QLD,Suscep,4256008
16,QLD,NoSymp,7
16,QLD,InSymp,51
16,QLD,Critic,18
16,QLD,Isolated,186
16,WA,Killed,9
16,WA,Healed,557
16,WA,Suscep,1541148
16,WA,NoSymp,5
16,WA,InSymp,23
16,WA,Critic,5
16,WA,Isolated,40
16,SA,Killed,4
16,SA,Healed,439
16,SA,Suscep,2239590
16,SA,NoSymp,1
16,SA,InSymp,8
16,SA,Critic,0
16,SA,Isolated,21
16,TAS,Killed,13
16,TAS,Healed,257
16,TAS,Suscep,459903
16,TAS,NoSymp,7
16,TAS,InSymp,43
16,TAS,Critic,6
16,TAS,Isolated,137
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,35
16,NT,Suscep,359533
16,NT,NoSymp,0
16,NT,InSymp,1
16,NT,Critic,0
16,NT,Isolated,14
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,42
17,NSW,Healed,3837
17,NSW,Suscep,6858608
17,NSW,NoSymp,104
17,NSW,InSymp,513
17,NSW,Critic,70
17,NSW,Isolated,2516
17,VIC,Killed,18
17,VIC,Healed,1446
17,VIC,Suscep,5451127
17,VIC,NoSymp,7
17,VIC,InSymp,57
17,VIC,Critic,10
17,VIC,Isolated,199
17,QLD,Killed,6
17,QLD,Healed,1080
17,QLD,Suscep,4256007
17,QLD,NoSymp,4
17,QLD,InSymp,45
17,QLD,Critic,17
17,QLD,Isolated,189
17,WA,Killed,9
17,WA,Healed,560
17,WA,Suscep,1541148
17,WA,NoSymp,4
17,WA,InSymp,20
17,WA,Critic,5
17,WA,Isolated,41
17,SA,Killed,4
17,SA,Healed,441
17,SA,Suscep,2239590
17,SA,NoSymp,1
17,SA,InSymp,3
17,SA,Critic,1
17,SA,Isolated,23
17,TAS,Killed,13
17,TAS,Healed,267
17,TAS,Suscep,459901
17,TAS,NoSymp,3
17,TAS,InSymp,40
17,TAS,Critic,4
17,TAS,Isolated,138
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,36
17,NT,Suscep,359533
17,NT,NoSymp,0
17,NT,InSymp,1
17,NT,Critic,0
17,NT,Isolated,13
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,42
18,NSW,Healed,4011
18,NSW,Suscep,6858591
18,NSW,NoSymp,71
18,NSW,InSymp,441
18,NSW,Critic,63
18,NSW,Isolated,2471
18,VIC,Killed,18
18,VIC,Healed,1457
18,VIC,Suscep,5451123
18,VIC,NoSymp,5
18,VIC,InSymp,45
18,VIC,Critic,11
18,VIC,Isolated,205
18,QLD,Killed,6
18,QLD,Healed,1092
18,QLD,Suscep,4256006
18,QLD,NoSymp,2
18,QLD,InSymp,42
18,QLD,Critic,15
18,QLD,Isolated,185
18,WA,Killed,9
18,WA,Healed,563
18,WA,Suscep,1541148
18,WA,NoSymp,3
18,WA,InSymp,19
18,WA,Critic,4
18,WA,Isolated,41
18,SA,Killed,4
18,SA,Healed,442
18,SA,Suscep,2239590
18,SA,NoSymp,1
