Day,State,Status,N
4,VIC,InSymp,112
4,VIC,Critic,6
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,977
4,QLD,Suscep,4256099
4,QLD,NoSymp,168
4,QLD,InSymp,92
4,QLD,Critic,6
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,523
4,WA,Suscep,1541166
4,WA,NoSymp,55
4,WA,InSymp,34
4,WA,Critic,0
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239598
4,SA,NoSymp,21
4,SA,InSymp,11
4,SA,Critic,2
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,158
4,TAS,Suscep,459950
4,TAS,NoSymp,153
4,TAS,InSymp,85
4,TAS,Critic,7
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,25
4,NT,Suscep,359537
4,NT,NoSymp,13
4,NT,InSymp,8
4,NT,Critic,0
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2316
5,NSW,Suscep,6859525
5,NSW,NoSymp,2507
5,NSW,InSymp,1186
5,NSW,Critic,114
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1301
5,VIC,Suscep,5451154
5,VIC,NoSymp,269
5,VIC,InSymp,114
5,VIC,Critic,8
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,977
5,QLD,Suscep,4256093
5,QLD,NoSymp,173
5,QLD,InSymp,92
5,QLD,Critic,7
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,523
5,WA,Suscep,1541163
5,WA,NoSymp,57
5,WA,InSymp,33
5,WA,Critic,2
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,427
5,SA,Suscep,2239597
5,SA,NoSymp,22
5,SA,InSymp,10
5,SA,Critic,3
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,158
5,TAS,Suscep,459945
5,TAS,NoSymp,156
5,TAS,InSymp,87
5,TAS,Critic,7
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,25
5,NT,Suscep,359537
5,NT,NoSymp,12
5,NT,InSymp,9
5,NT,Critic,0
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2327
6,NSW,Suscep,6859461
6,NSW,NoSymp,2554
6,NSW,InSymp,1168
6,NSW,Critic,138
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1302
6,VIC,Suscep,5451136
6,VIC,NoSymp,285
6,VIC,InSymp,112
6,VIC,Critic,11
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,977
6,QLD,Suscep,4256092
6,QLD,NoSymp,174
6,QLD,InSymp,88
6,QLD,Critic,11
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,523
6,WA,Suscep,1541162
6,WA,NoSymp,57
6,WA,InSymp,33
6,WA,Critic,3
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,427
6,SA,Suscep,2239595
6,SA,NoSymp,24
6,SA,InSymp,10
6,SA,Critic,3
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,159
6,TAS,Suscep,459939
6,TAS,NoSymp,159
6,TAS,InSymp,85
6,TAS,Critic,11
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,25
6,NT,Suscep,359532
6,NT,NoSymp,17
6,NT,InSymp,9
6,NT,Critic,0
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2351
7,NSW,Suscep,6859343
7,NSW,NoSymp,2664
7,NSW,InSymp,1131
7,NSW,Critic,159
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1305
7,VIC,Suscep,5451126
7,VIC,NoSymp,294
7,VIC,InSymp,110
7,VIC,Critic,11
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,979
7,QLD,Suscep,4256088
7,QLD,NoSymp,177
7,QLD,InSymp,87
7,QLD,Critic,11
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,525
7,WA,Suscep,1541162
7,WA,NoSymp,57
7,WA,InSymp,30
7,WA,Critic,4
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,427
7,SA,Suscep,2239595
7,SA,NoSymp,24
7,SA,InSymp,10
7,SA,Critic,3
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,160
7,TAS,Suscep,459936
7,TAS,NoSymp,162
7,TAS,InSymp,83
7,TAS,Critic,12
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,25
7,NT,Suscep,359532
7,NT,NoSymp,17
7,NT,InSymp,8
7,NT,Critic,1
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2387
8,NSW,Suscep,6859215
8,NSW,NoSymp,2683
8,NSW,InSymp,1047
8,NSW,Critic,165
8,NSW,Isolated,151
8,VIC,Killed,18
8,VIC,Healed,1307
8,VIC,Suscep,5451120
8,VIC,NoSymp,290
8,VIC,InSymp,103
8,VIC,Critic,12
8,VIC,Isolated,14
8,QLD,Killed,6
8,QLD,Healed,982
8,QLD,Suscep,4256082
8,QLD,NoSymp,167
8,QLD,InSymp,78
8,QLD,Critic,13
8,QLD,Isolated,20
8,WA,Killed,9
8,WA,Healed,525
8,WA,Suscep,1541162
8,WA,NoSymp,55
8,WA,InSymp,28
8,WA,Critic,4
8,WA,Isolated,4
8,SA,Killed,4
8,SA,Healed,427
8,SA,Suscep,2239594
8,SA,NoSymp,25
8,SA,InSymp,10
8,SA,Critic,3
8,SA,Isolated,0
8,TAS,Killed,13
8,TAS,Healed,163
8,TAS,Suscep,459924
8,TAS,NoSymp,172
8,TAS,InSymp,78
8,TAS,Critic,13
8,TAS,Isolated,3
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,25
8,NT,Suscep,359532
8,NT,NoSymp,17
8,NT,InSymp,8
8,NT,Critic,1
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2459
9,NSW,Suscep,6859146
9,NSW,NoSymp,2706
9,NSW,InSymp,991
9,NSW,Critic,175
9,NSW,Isolated,171
9,VIC,Killed,18
9,VIC,Healed,1315
9,VIC,Suscep,5451116
9,VIC,NoSymp,294
9,VIC,InSymp,93
9,VIC,Critic,16
9,VIC,Isolated,12
9,QLD,Killed,6
9,QLD,Healed,995
9,QLD,Suscep,4256082
9,QLD,NoSymp,167
9,QLD,InSymp,68
9,QLD,Critic,14
9,QLD,Isolated,16
9,WA,Killed,9
9,WA,Healed,525
9,WA,Suscep,1541162
9,WA,NoSymp,55
9,WA,InSymp,28
9,WA,Critic,4
9,WA,Isolated,4
9,SA,Killed,4
9,SA,Healed,427
9,SA,Suscep,2239594
9,SA,NoSymp,25
9,SA,InSymp,10
9,SA,Critic,3
9,SA,Isolated,0
9,TAS,Killed,13
9,TAS,Healed,165
9,TAS,Suscep,459922
9,TAS,NoSymp,174
9,TAS,InSymp,76
9,TAS,Critic,14
9,TAS,Isolated,2
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,26
9,NT,Suscep,359532
9,NT,NoSymp,16
9,NT,InSymp,8
9,NT,Critic,0
9,NT,Isolated,1
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,42
10,NSW,Healed,2530
10,NSW,Suscep,6859123
10,NSW,NoSymp,1677
10,NSW,InSymp,1915
10,NSW,Critic,202
10,NSW,Isolated,201
10,VIC,Killed,18
10,VIC,Healed,1321
10,VIC,Suscep,5451112
10,VIC,NoSymp,209
10,VIC,InSymp,174
10,VIC,Critic,18
10,VIC,Isolated,12
10,QLD,Killed,6
10,QLD,Healed,1004
10,QLD,Suscep,4256082
10,QLD,NoSymp,102
10,QLD,InSymp,121
10,QLD,Critic,16
10,QLD,Isolated,17
10,WA,Killed,9
10,WA,Healed,528
10,WA,Suscep,1541162
10,WA,NoSymp,37
10,WA,InSymp,42
10,WA,Critic,5
10,WA,Isolated,4
10,SA,Killed,4
10,SA,Healed,430
10,SA,Suscep,2239594
10,SA,NoSymp,19
10,SA,InSymp,13
10,SA,Critic,3
10,SA,Isolated,0
10,TAS,Killed,13
10,TAS,Healed,170
10,TAS,Suscep,459917
10,TAS,NoSymp,127
10,TAS,InSymp,120
10,TAS,Critic,17
10,TAS,Isolated,2
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,28
10,NT,Suscep,359532
10,NT,NoSymp,11
10,NT,InSymp,11
10,NT,Critic,0
10,NT,Isolated,1
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,42
11,NSW,Healed,2615
11,NSW,Suscep,6859067
11,NSW,NoSymp,1153
11,NSW,InSymp,2341
11,NSW,Critic,240
11,NSW,Isolated,232
11,VIC,Killed,18
11,VIC,Healed,1330
11,VIC,Suscep,5451108
11,VIC,NoSymp,109
11,VIC,InSymp,228
11,VIC,Critic,21
11,VIC,Isolated,50
11,QLD,Killed,6
11,QLD,Healed,1012
11,QLD,Suscep,4256082
11,QLD,NoSymp,60
11,QLD,InSymp,157
11,QLD,Critic,15
11,QLD,Isolated,16
11,WA,Killed,9
11,WA,Healed,532
11,WA,Suscep,1541162
11,WA,NoSymp,17
11,WA,InSymp,56
11,WA,Critic,5
11,WA,Isolated,6
11,SA,Killed,4
11,SA,Healed,432
11,SA,Suscep,2239594
11,SA,NoSymp,13
11,SA,InSymp,18
11,SA,Critic,2
11,SA,Isolated,0
11,TAS,Killed,13
11,TAS,Healed,179
11,TAS,Suscep,459916
11,TAS,NoSymp,83
11,TAS,InSymp,152
11,TAS,Critic,20
11,TAS,Isolated,3
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,28
11,NT,Suscep,359532
11,NT,NoSymp,9
11,NT,InSymp,12
11,NT,Critic,1
11,NT,Isolated,1
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,42
12,NSW,Healed,2710
12,NSW,Suscep,6859055
12,NSW,NoSymp,797
12,NSW,InSymp,2569
12,NSW,Critic,270
12,NSW,Isolated,247
12,VIC,Killed,18
12,VIC,Healed,1340
12,VIC,Suscep,5451106
12,VIC,NoSymp,80
12,VIC,InSymp,246
12,VIC,Critic,22
12,VIC,Isolated,52
12,QLD,Killed,6
12,QLD,Healed,1020
12,QLD,Suscep,4256082
12,QLD,NoSymp,31
12,QLD,InSymp,178
12,QLD,Critic,15
12,QLD,Isolated,16
12,WA,Killed,9
12,WA,Healed,535
12,WA,Suscep,1541161
12,WA,NoSymp,9
12,WA,InSymp,63
12,WA,Critic,5
12,WA,Isolated,5
12,SA,Killed,4
12,SA,Healed,433
12,SA,Suscep,2239594
12,SA,NoSymp,8
12,SA,InSymp,22
12,SA,Critic,2
12,SA,Isolated,0
12,TAS,Killed,13
12,TAS,Healed,189
12,TAS,Suscep,459913
12,TAS,NoSymp,55
12,TAS,InSymp,168
12,TAS,Critic,21
12,TAS,Isolated,7
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,30
12,NT,Suscep,359532
12,NT,NoSymp,4
12,NT,InSymp,12
12,NT,Critic,1
12,NT,Isolated,4
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,42
13,NSW,Healed,2854
13,NSW,Suscep,6859044
13,NSW,NoSymp,548
13,NSW,InSymp,2599
13,NSW,Critic,290
13,NSW,Isolated,313
13,VIC,Killed,18
13,VIC,Healed,1352
13,VIC,Suscep,5451106
13,VIC,NoSymp,55
13,VIC,InSymp,252
13,VIC,Critic,23
13,VIC,Isolated,58
13,QLD,Killed,6
13,QLD,Healed,1029
13,QLD,Suscep,4256082
13,QLD,NoSymp,16
13,QLD,InSymp,187
13,QLD,Critic,12
13,QLD,Isolated,16
13,WA,Killed,9
13,WA,Healed,539
13,WA,Suscep,1541160
13,WA,NoSymp,7
13,WA,InSymp,62
13,WA,Critic,5
13,WA,Isolated,5
13,SA,Killed,4
13,SA,Healed,433
13,SA,Suscep,2239594
13,SA,NoSymp,8
13,SA,InSymp,21
13,SA,Critic,3
13,SA,Isolated,0
13,TAS,Killed,13
13,TAS,Healed,204
13,TAS,Suscep,459912
13,TAS,NoSymp,37
13,TAS,InSymp,173
13,TAS,Critic,20
13,TAS,Isolated,7
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,30
13,NT,Suscep,359532
13,NT,NoSymp,3
13,NT,InSymp,13
13,NT,Critic,1
13,NT,Isolated,4
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,42
14,NSW,Healed,2977
14,NSW,Suscep,6859026
14,NSW,NoSymp,382
14,NSW,InSymp,2580
14,NSW,Critic,313
14,NSW,Isolated,370
14,VIC,Killed,18
14,VIC,Healed,1363
14,VIC,Suscep,5451106
14,VIC,NoSymp,33
14,VIC,InSymp,255
14,VIC,Critic,29
14,VIC,Isolated,60
14,QLD,Killed,6
14,QLD,Healed,1037
14,QLD,Suscep,4256081
14,QLD,NoSymp,10
14,QLD,InSymp,189
14,QLD,Critic,10
14,QLD,Isolated,15
14,WA,Killed,9
14,WA,Healed,540
14,WA,Suscep,1541160
14,WA,NoSymp,7
14,WA,InSymp,60
14,WA,Critic,6
14,WA,Isolated,5
14,SA,Killed,4
14,SA,Healed,435
14,SA,Suscep,2239594
14,SA,NoSymp,5
14,SA,InSymp,23
14,SA,Critic,2
14,SA,Isolated,0
14,TAS,Killed,13
14,TAS,Healed,212
14,TAS,Suscep,459911
14,TAS,NoSymp,21
14,TAS,InSymp,169
14,TAS,Critic,22
14,TAS,Isolated,18
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,30
14,NT,Suscep,359532
14,NT,NoSymp,1
14,NT,InSymp,15
14,NT,Critic,1
14,NT,Isolated,4
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,42
15,NSW,Healed,3110
15,NSW,Suscep,6858589
15,NSW,NoSymp,172
15,NSW,InSymp,702
15,NSW,Critic,89
15,NSW,Isolated,2986
15,VIC,Killed,18
15,VIC,Healed,1373
15,VIC,Suscep,5451061
15,VIC,NoSymp,14
15,VIC,InSymp,69
15,VIC,Critic,5
15,VIC,Isolated,324
15,QLD,Killed,6
15,QLD,Healed,1046
15,QLD,Suscep,4256058
15,QLD,NoSymp,4
15,QLD,InSymp,59
15,QLD,Critic,2
15,QLD,Isolated,173
15,WA,Killed,9
15,WA,Healed,542
15,WA,Suscep,1541152
15,WA,NoSymp,1
15,WA,InSymp,24
15,WA,Critic,3
15,WA,Isolated,56
15,SA,Killed,4
15,SA,Healed,435
15,SA,Suscep,2239591
15,SA,NoSymp,2
15,SA,InSymp,9
15,SA,Critic,1
15,SA,Isolated,21
15,TAS,Killed,13
15,TAS,Healed,219
15,TAS,Suscep,459889
15,TAS,NoSymp,9
15,TAS,InSymp,50
15,TAS,Critic,10
15,TAS,Isolated,176
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,31
15,NT,Suscep,359527
15,NT,NoSymp,1
15,NT,InSymp,2
15,NT,Critic,0
15,NT,Isolated,22
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,42
16,NSW,Healed,3675
16,NSW,Suscep,6858566
16,NSW,NoSymp,122
16,NSW,InSymp,618
16,NSW,Critic,91
16,NSW,Isolated,2576
16,VIC,Killed,18
16,VIC,Healed,1433
16,VIC,Suscep,5451058
16,VIC,NoSymp,9
16,VIC,InSymp,58
16,VIC,Critic,8
16,VIC,Isolated,280
16,QLD,Killed,6
16,QLD,Healed,1073
16,QLD,Suscep,4256058
16,QLD,NoSymp,3
16,QLD,InSymp,58
16,QLD,Critic,3
16,QLD,Isolated,147
16,WA,Killed,9
16,WA,Healed,554
16,WA,Suscep,1541152
16,WA,NoSymp,1
16,WA,InSymp,21
16,WA,Critic,2
16,WA,Isolated,48
16,SA,Killed,4
16,SA,Healed,438
16,SA,Suscep,2239590
16,SA,NoSymp,1
16,SA,InSymp,7
16,SA,Critic,1
16,SA,Isolated,22
16,TAS,Killed,13
16,TAS,Healed,247
16,TAS,Suscep,459883
16,TAS,NoSymp,7
16,TAS,InSymp,38
16,TAS,Critic,6
16,TAS,Isolated,172
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,37
16,NT,Suscep,359527
16,NT,NoSymp,1
16,NT,InSymp,2
16,NT,Critic,0
16,NT,Isolated,16
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,42
17,NSW,Healed,3842
17,NSW,Suscep,6858535
17,NSW,NoSymp,78
17,NSW,InSymp,579
17,NSW,Critic,96
17,NSW,Isolated,2518
17,VIC,Killed,18
17,VIC,Healed,1449
17,VIC,Suscep,5451058
17,VIC,NoSymp,5
17,VIC,InSymp,51
17,VIC,Critic,8
17,VIC,Isolated,275
17,QLD,Killed,6
17,QLD,Healed,1084
17,QLD,Suscep,4256058
17,QLD,NoSymp,2
17,QLD,InSymp,54
17,QLD,Critic,3
17,QLD,Isolated,141
17,WA,Killed,9
17,WA,Healed,557
17,WA,Suscep,1541152
17,WA,NoSymp,1
17,WA,InSymp,19
17,WA,Critic,3
17,WA,Isolated,46
17,SA,Killed,4
17,SA,Healed,439
17,SA,Suscep,2239590
17,SA,NoSymp,0
17,SA,InSymp,6
17,SA,Critic,1
17,SA,Isolated,23
17,TAS,Killed,13
17,TAS,Healed,264
17,TAS,Suscep,459882
17,TAS,NoSymp,6
17,TAS,InSymp,34
17,TAS,Critic,4
17,TAS,Isolated,163
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,37
17,NT,Suscep,359527
17,NT,NoSymp,1
17,NT,InSymp,2
17,NT,Critic,0
17,NT,Isolated,16
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,42
18,NSW,Healed,3995
18,NSW,Suscep,6858530
18,NSW,NoSymp,63
18,NSW,InSymp,546
18,NSW,Critic,107
18,NSW,Isolated,2407
18,VIC,Killed,18
18,VIC,Healed,1465
18,VIC,Suscep,5451058
18,VIC,NoSymp,4
18,VIC,InSymp,45
18,VIC,Critic,9
18,VIC,Isolated,265
18,QLD,Killed,6
18,QLD,Healed,1094
18,QLD,Suscep,4256058
18,QLD,NoSymp,2
18,QLD,InSymp,49
18,QLD,Critic,4
18,QLD,Isolated,135
18,WA,Killed,9
18,WA,Healed,563
18,WA,Suscep,1541152
18,WA,NoSymp,1
18,WA,InSymp,17
18,WA,Critic,4
18,WA,Isolated,41
18,SA,Killed,4
18,SA,Healed,439
18,SA,Suscep,2239590
18,SA,NoSymp,0
