Day,State,Status,N
4,VIC,InSymp,116
4,VIC,Critic,7
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,981
4,QLD,Suscep,4256018
4,QLD,NoSymp,252
4,QLD,InSymp,86
4,QLD,Critic,5
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,523
4,WA,Suscep,1541147
4,WA,NoSymp,76
4,WA,InSymp,31
4,WA,Critic,1
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239589
4,SA,NoSymp,31
4,SA,InSymp,11
4,SA,Critic,1
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,164
4,TAS,Suscep,459837
4,TAS,NoSymp,267
4,TAS,InSymp,78
4,TAS,Critic,7
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,26
4,NT,Suscep,359533
4,NT,NoSymp,16
4,NT,InSymp,7
4,NT,Critic,1
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2374
5,NSW,Suscep,6857876
5,NSW,NoSymp,4021
5,NSW,InSymp,1294
5,NSW,Critic,83
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1307
5,VIC,Suscep,5451094
5,VIC,NoSymp,314
5,VIC,InSymp,121
5,VIC,Critic,10
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,982
5,QLD,Suscep,4256012
5,QLD,NoSymp,240
5,QLD,InSymp,101
5,QLD,Critic,7
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,525
5,WA,Suscep,1541146
5,WA,NoSymp,74
5,WA,InSymp,32
5,WA,Critic,1
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,428
5,SA,Suscep,2239589
5,SA,NoSymp,31
5,SA,InSymp,10
5,SA,Critic,1
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,166
5,TAS,Suscep,459812
5,TAS,NoSymp,280
5,TAS,InSymp,85
5,TAS,Critic,10
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,26
5,NT,Suscep,359531
5,NT,NoSymp,17
5,NT,InSymp,8
5,NT,Critic,1
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2409
6,NSW,Suscep,6857414
6,NSW,NoSymp,4105
6,NSW,InSymp,1602
6,NSW,Critic,118
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1308
6,VIC,Suscep,5451089
6,VIC,NoSymp,293
6,VIC,InSymp,144
6,VIC,Critic,12
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,985
6,QLD,Suscep,4256011
6,QLD,NoSymp,229
6,QLD,InSymp,103
6,QLD,Critic,14
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,528
6,WA,Suscep,1541146
6,WA,NoSymp,62
6,WA,InSymp,40
6,WA,Critic,2
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,429
6,SA,Suscep,2239589
6,SA,NoSymp,28
6,SA,InSymp,12
6,SA,Critic,1
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,170
6,TAS,Suscep,459804
6,TAS,NoSymp,265
6,TAS,InSymp,103
6,TAS,Critic,11
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,26
6,NT,Suscep,359531
6,NT,NoSymp,14
6,NT,InSymp,11
6,NT,Critic,1
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2453
7,NSW,Suscep,6857205
7,NSW,NoSymp,3750
7,NSW,InSymp,2072
7,NSW,Critic,168
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1313
7,VIC,Suscep,5451085
7,VIC,NoSymp,246
7,VIC,InSymp,186
7,VIC,Critic,16
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,987
7,QLD,Suscep,4256007
7,QLD,NoSymp,196
7,QLD,InSymp,136
7,QLD,Critic,16
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,529
7,WA,Suscep,1541145
7,WA,NoSymp,55
7,WA,InSymp,45
7,WA,Critic,4
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,429
7,SA,Suscep,2239589
7,SA,NoSymp,25
7,SA,InSymp,15
7,SA,Critic,1
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,175
7,TAS,Suscep,459797
7,TAS,NoSymp,237
7,TAS,InSymp,129
7,TAS,Critic,15
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,27
7,NT,Suscep,359531
7,NT,NoSymp,12
7,NT,InSymp,11
7,NT,Critic,2
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2511
8,NSW,Suscep,6857107
8,NSW,NoSymp,3128
8,NSW,InSymp,2622
8,NSW,Critic,216
8,NSW,Isolated,64
8,VIC,Killed,18
8,VIC,Healed,1323
8,VIC,Suscep,5451079
8,VIC,NoSymp,178
8,VIC,InSymp,227
8,VIC,Critic,21
8,VIC,Isolated,18
8,QLD,Killed,6
8,QLD,Healed,991
8,QLD,Suscep,4256005
8,QLD,NoSymp,155
8,QLD,InSymp,168
8,QLD,Critic,21
8,QLD,Isolated,2
8,WA,Killed,9
8,WA,Healed,532
8,WA,Suscep,1541145
8,WA,NoSymp,43
8,WA,InSymp,49
8,WA,Critic,7
8,WA,Isolated,2
8,SA,Killed,4
8,SA,Healed,429
8,SA,Suscep,2239589
8,SA,NoSymp,20
8,SA,InSymp,20
8,SA,Critic,1
8,SA,Isolated,0
8,TAS,Killed,13
8,TAS,Healed,182
8,TAS,Suscep,459794
8,TAS,NoSymp,188
8,TAS,InSymp,162
8,TAS,Critic,19
8,TAS,Isolated,8
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,27
8,NT,Suscep,359531
8,NT,NoSymp,10
8,NT,InSymp,12
8,NT,Critic,3
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2609
9,NSW,Suscep,6857036
9,NSW,NoSymp,2324
9,NSW,InSymp,2908
9,NSW,Critic,244
9,NSW,Isolated,527
9,VIC,Killed,18
9,VIC,Healed,1332
9,VIC,Suscep,5451079
9,VIC,NoSymp,122
9,VIC,InSymp,254
9,VIC,Critic,28
9,VIC,Isolated,31
9,QLD,Killed,6
9,QLD,Healed,994
9,QLD,Suscep,4256004
9,QLD,NoSymp,103
9,QLD,InSymp,193
9,QLD,Critic,21
9,QLD,Isolated,27
9,WA,Killed,9
9,WA,Healed,534
9,WA,Suscep,1541145
9,WA,NoSymp,34
9,WA,InSymp,51
9,WA,Critic,7
9,WA,Isolated,7
9,SA,Killed,4
9,SA,Healed,431
9,SA,Suscep,2239589
9,SA,NoSymp,13
9,SA,InSymp,25
9,SA,Critic,1
9,SA,Isolated,0
9,TAS,Killed,13
9,TAS,Healed,188
9,TAS,Suscep,459792
9,TAS,NoSymp,123
9,TAS,InSymp,178
9,TAS,Critic,26
9,TAS,Isolated,46
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,29
9,NT,Suscep,359530
9,NT,NoSymp,9
9,NT,InSymp,13
9,NT,Critic,2
9,NT,Isolated,0
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,43
10,NSW,Healed,2716
10,NSW,Suscep,6856658
10,NSW,NoSymp,1891
10,NSW,InSymp,2690
10,NSW,Critic,238
10,NSW,Isolated,1454
10,VIC,Killed,18
10,VIC,Healed,1333
10,VIC,Suscep,5451077
10,VIC,NoSymp,80
10,VIC,InSymp,237
10,VIC,Critic,31
10,VIC,Isolated,88
10,QLD,Killed,6
10,QLD,Healed,1001
10,QLD,Suscep,4256004
10,QLD,NoSymp,56
10,QLD,InSymp,177
10,QLD,Critic,19
10,QLD,Isolated,85
10,WA,Killed,9
10,WA,Healed,537
10,WA,Suscep,1541145
10,WA,NoSymp,18
10,WA,InSymp,48
10,WA,Critic,5
10,WA,Isolated,25
10,SA,Killed,4
10,SA,Healed,431
10,SA,Suscep,2239589
10,SA,NoSymp,9
10,SA,InSymp,29
10,SA,Critic,1
10,SA,Isolated,0
10,TAS,Killed,13
10,TAS,Healed,195
10,TAS,Suscep,459791
10,TAS,NoSymp,84
10,TAS,InSymp,171
10,TAS,Critic,29
10,TAS,Isolated,83
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,30
10,NT,Suscep,359530
10,NT,NoSymp,6
10,NT,InSymp,11
10,NT,Critic,1
10,NT,Isolated,5
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,43
11,NSW,Healed,2846
11,NSW,Suscep,6855994
11,NSW,NoSymp,1983
11,NSW,InSymp,2092
11,NSW,Critic,177
11,NSW,Isolated,2555
11,VIC,Killed,18
11,VIC,Healed,1344
11,VIC,Suscep,5451077
11,VIC,NoSymp,38
11,VIC,InSymp,177
11,VIC,Critic,21
11,VIC,Isolated,189
11,QLD,Killed,6
11,QLD,Healed,1011
11,QLD,Suscep,4256004
11,QLD,NoSymp,31
11,QLD,InSymp,151
11,QLD,Critic,14
11,QLD,Isolated,131
11,WA,Killed,9
11,WA,Healed,539
11,WA,Suscep,1541145
11,WA,NoSymp,7
11,WA,InSymp,27
11,WA,Critic,4
11,WA,Isolated,56
11,SA,Killed,4
11,SA,Healed,433
11,SA,Suscep,2239589
11,SA,NoSymp,5
11,SA,InSymp,25
11,SA,Critic,1
11,SA,Isolated,6
11,TAS,Killed,13
11,TAS,Healed,202
11,TAS,Suscep,459748
11,TAS,NoSymp,79
11,TAS,InSymp,143
11,TAS,Critic,20
11,TAS,Isolated,161
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,31
11,NT,Suscep,359530
11,NT,NoSymp,2
11,NT,InSymp,8
11,NT,Critic,1
11,NT,Isolated,11
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,43
12,NSW,Healed,2978
12,NSW,Suscep,6855941
12,NSW,NoSymp,1526
12,NSW,InSymp,1428
12,NSW,Critic,143
12,NSW,Isolated,3631
12,VIC,Killed,18
12,VIC,Healed,1362
12,VIC,Suscep,5451077
12,VIC,NoSymp,20
12,VIC,InSymp,95
12,VIC,Critic,15
12,VIC,Isolated,277
12,QLD,Killed,6
12,QLD,Healed,1023
12,QLD,Suscep,4256004
12,QLD,NoSymp,17
12,QLD,InSymp,126
12,QLD,Critic,14
12,QLD,Isolated,158
12,WA,Killed,9
12,WA,Healed,543
12,WA,Suscep,1541145
12,WA,NoSymp,3
12,WA,InSymp,21
12,WA,Critic,6
12,WA,Isolated,60
12,SA,Killed,4
12,SA,Healed,434
12,SA,Suscep,2239589
12,SA,NoSymp,2
12,SA,InSymp,18
12,SA,Critic,2
12,SA,Isolated,14
12,TAS,Killed,13
12,TAS,Healed,214
12,TAS,Suscep,459734
12,TAS,NoSymp,79
12,TAS,InSymp,95
12,TAS,Critic,11
12,TAS,Isolated,220
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,33
12,NT,Suscep,359530
12,NT,NoSymp,1
12,NT,InSymp,9
12,NT,Critic,0
12,NT,Isolated,10
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,43
13,NSW,Healed,3108
13,NSW,Suscep,6855825
13,NSW,NoSymp,1396
13,NSW,InSymp,1056
13,NSW,Critic,99
13,NSW,Isolated,4163
13,VIC,Killed,18
13,VIC,Healed,1381
13,VIC,Suscep,5451077
13,VIC,NoSymp,11
13,VIC,InSymp,82
13,VIC,Critic,12
13,VIC,Isolated,283
13,QLD,Killed,6
13,QLD,Healed,1029
13,QLD,Suscep,4256004
13,QLD,NoSymp,7
13,QLD,InSymp,90
13,QLD,Critic,10
13,QLD,Isolated,202
13,WA,Killed,9
13,WA,Healed,546
13,WA,Suscep,1541145
13,WA,NoSymp,1
13,WA,InSymp,15
13,WA,Critic,7
13,WA,Isolated,64
13,SA,Killed,4
13,SA,Healed,434
13,SA,Suscep,2239589
13,SA,NoSymp,0
13,SA,InSymp,8
13,SA,Critic,1
13,SA,Isolated,27
13,TAS,Killed,13
13,TAS,Healed,219
13,TAS,Suscep,459729
13,TAS,NoSymp,73
13,TAS,InSymp,77
13,TAS,Critic,10
13,TAS,Isolated,245
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,34
13,NT,Suscep,359530
13,NT,NoSymp,1
13,NT,InSymp,6
13,NT,Critic,0
13,NT,Isolated,12
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,43
14,NSW,Healed,3261
14,NSW,Suscep,6855800
14,NSW,NoSymp,1229
14,NSW,InSymp,912
14,NSW,Critic,97
14,NSW,Isolated,4348
14,VIC,Killed,18
14,VIC,Healed,1392
14,VIC,Suscep,5451077
14,VIC,NoSymp,3
14,VIC,InSymp,58
14,VIC,Critic,11
14,VIC,Isolated,305
14,QLD,Killed,6
14,QLD,Healed,1040
14,QLD,Suscep,4256004
14,QLD,NoSymp,3
14,QLD,InSymp,81
14,QLD,Critic,8
14,QLD,Isolated,206
14,WA,Killed,9
14,WA,Healed,548
14,WA,Suscep,1541145
14,WA,NoSymp,1
14,WA,InSymp,13
14,WA,Critic,7
14,WA,Isolated,64
14,SA,Killed,4
14,SA,Healed,435
14,SA,Suscep,2239589
14,SA,NoSymp,0
14,SA,InSymp,5
14,SA,Critic,2
14,SA,Isolated,28
14,TAS,Killed,13
14,TAS,Healed,227
14,TAS,Suscep,459729
14,TAS,NoSymp,62
14,TAS,InSymp,69
14,TAS,Critic,7
14,TAS,Isolated,259
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,34
14,NT,Suscep,359530
14,NT,NoSymp,1
14,NT,InSymp,3
14,NT,Critic,0
14,NT,Isolated,15
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,43
15,NSW,Healed,3412
15,NSW,Suscep,6855755
15,NSW,NoSymp,1044
15,NSW,InSymp,936
15,NSW,Critic,101
15,NSW,Isolated,4399
15,VIC,Killed,18
15,VIC,Healed,1404
15,VIC,Suscep,5451077
15,VIC,NoSymp,2
15,VIC,InSymp,53
15,VIC,Critic,9
15,VIC,Isolated,301
15,QLD,Killed,6
15,QLD,Healed,1049
15,QLD,Suscep,4256004
15,QLD,NoSymp,1
15,QLD,InSymp,70
15,QLD,Critic,9
15,QLD,Isolated,209
15,WA,Killed,9
15,WA,Healed,554
15,WA,Suscep,1541145
15,WA,NoSymp,1
15,WA,InSymp,8
15,WA,Critic,5
15,WA,Isolated,65
15,SA,Killed,4
15,SA,Healed,435
15,SA,Suscep,2239589
15,SA,NoSymp,0
15,SA,InSymp,5
15,SA,Critic,2
15,SA,Isolated,28
15,TAS,Killed,13
15,TAS,Healed,242
15,TAS,Suscep,459729
15,TAS,NoSymp,51
15,TAS,InSymp,59
15,TAS,Critic,8
15,TAS,Isolated,264
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,34
15,NT,Suscep,359530
15,NT,NoSymp,0
15,NT,InSymp,3
15,NT,Critic,0
15,NT,Isolated,16
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,43
16,NSW,Healed,3587
16,NSW,Suscep,6855713
16,NSW,NoSymp,728
16,NSW,InSymp,934
16,NSW,Critic,104
16,NSW,Isolated,4581
16,VIC,Killed,18
16,VIC,Healed,1421
16,VIC,Suscep,5451077
16,VIC,NoSymp,0
16,VIC,InSymp,38
16,VIC,Critic,8
16,VIC,Isolated,302
16,QLD,Killed,6
16,QLD,Healed,1061
16,QLD,Suscep,4256004
16,QLD,NoSymp,0
16,QLD,InSymp,59
16,QLD,Critic,9
16,QLD,Isolated,209
16,WA,Killed,9
16,WA,Healed,555
16,WA,Suscep,1541145
16,WA,NoSymp,1
16,WA,InSymp,8
16,WA,Critic,5
16,WA,Isolated,64
16,SA,Killed,4
16,SA,Healed,440
16,SA,Suscep,2239589
16,SA,NoSymp,0
16,SA,InSymp,3
16,SA,Critic,3
16,SA,Isolated,24
16,TAS,Killed,13
16,TAS,Healed,255
16,TAS,Suscep,459724
16,TAS,NoSymp,47
16,TAS,InSymp,59
16,TAS,Critic,8
16,TAS,Isolated,260
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,34
16,NT,Suscep,359530
16,NT,NoSymp,0
16,NT,InSymp,3
16,NT,Critic,0
16,NT,Isolated,16
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,43
17,NSW,Healed,3836
17,NSW,Suscep,6855708
17,NSW,NoSymp,345
17,NSW,InSymp,743
17,NSW,Critic,100
17,NSW,Isolated,4915
17,VIC,Killed,19
17,VIC,Healed,1435
17,VIC,Suscep,5451077
17,VIC,NoSymp,0
17,VIC,InSymp,37
17,VIC,Critic,6
17,VIC,Isolated,290
17,QLD,Killed,6
17,QLD,Healed,1083
17,QLD,Suscep,4256004
17,QLD,NoSymp,0
17,QLD,InSymp,54
17,QLD,Critic,8
17,QLD,Isolated,193
17,WA,Killed,9
17,WA,Healed,560
17,WA,Suscep,1541145
17,WA,NoSymp,1
17,WA,InSymp,7
17,WA,Critic,4
17,WA,Isolated,61
17,SA,Killed,4
17,SA,Healed,442
17,SA,Suscep,2239589
17,SA,NoSymp,0
17,SA,InSymp,3
17,SA,Critic,2
17,SA,Isolated,23
17,TAS,Killed,13
17,TAS,Healed,270
17,TAS,Suscep,459724
17,TAS,NoSymp,17
17,TAS,InSymp,41
17,TAS,Critic,9
17,TAS,Isolated,292
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,35
17,NT,Suscep,359530
17,NT,NoSymp,0
17,NT,InSymp,3
17,NT,Critic,0
17,NT,Isolated,15
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,44
18,NSW,Healed,4096
18,NSW,Suscep,6855705
18,NSW,NoSymp,243
18,NSW,InSymp,730
18,NSW,Critic,104
18,NSW,Isolated,4768
18,VIC,Killed,19
18,VIC,Healed,1460
18,VIC,Suscep,5451077
18,VIC,NoSymp,0
18,VIC,InSymp,34
18,VIC,Critic,6
18,VIC,Isolated,268
18,QLD,Killed,6
18,QLD,Healed,1104
18,QLD,Suscep,4256004
18,QLD,NoSymp,0
18,QLD,InSymp,51
18,QLD,Critic,7
18,QLD,Isolated,176
18,WA,Killed,9
18,WA,Healed,565
18,WA,Suscep,1541145
18,WA,NoSymp,1
18,WA,InSymp,7
18,WA,Critic,4
18,WA,Isolated,56
18,SA,Killed,4
18,SA,Healed,443
18,SA,Suscep,2239589
