Census year,Block ID,Property ID,Base property ID,CLUE small area,Trading name,Industry (ANZSIC4) code,Industry (ANZSIC4) description,x coordinate,y coordinate,Location
2018,12,105402,105402,Melbourne (CBD),Vacant,0,Vacant Space,144.95764,-37.81993,"(-37.8199274, 144.9576375)"
2018,21,102106,102106,Melbourne (CBD),Jones Lang Lasalle,6712,Non-Residential Property Operators,144.95521,-37.81937,"(-37.81937021, 144.9552089)"
2018,21,102106,102106,Melbourne (CBD),Genius Childcare,8710,Child Care Services,144.95521,-37.81937,"(-37.81937021, 144.9552089)"
2018,21,102106,102106,Melbourne (CBD),Vacant,0,Vacant Space,144.95521,-37.81937,"(-37.81937021, 144.9552089)"
2018,21,102106,102106,Melbourne (CBD),Department of Human Services - Centrelink,7510,Central Government Administration,144.95521,-37.81937,"(-37.81937021, 144.9552089)"
2018,12,110091,110091,Melbourne (CBD),Vacant,0,Vacant Space,144.95920,-37.81927,"(-37.81927275, 144.9591981)"
2018,23,102097,102097,Melbourne (CBD),Vacant,0,Vacant Space,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Tatts Group,9202,Lottery Operation,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Vacant,0,Vacant Space,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Rex Minerals Limited,803,Copper Ore Mining,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Vacant,0,Vacant Space,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Apt Wealth Partners,6240,Financial Asset Investing,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Finite Recruitment,7211,Employment Placement and Recruitment Services,144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102097,102097,Melbourne (CBD),Taverns Of Victoria Proprietary Limited,4520,"Pubs, Taverns and Bars",144.96101,-37.81749,"(-37.81749466, 144.9610104)"
2018,23,102099,102099,Melbourne (CBD),Wisewoulds Mahony,6931,Legal Services,144.96065,-37.81753,"(-37.81752824, 144.9606534)"
2018,23,106437,106437,Melbourne (CBD),Proactive Consulting Engineers,6923,Engineering Design and Engineering Consulting Services,144.96082,-37.81805,"(-37.81804617, 144.960819)"
2018,43,101154,101154,Melbourne (CBD),Le Petit Gateau,1174,Bakery Product Manufacturing (Non-factory based),144.95958,-37.81588,"(-37.81588158, 144.9595844)"
2018,23,108062,108062,Melbourne (CBD),Vacant,0,Vacant Space,144.96161,-37.81774,"(-37.81773827, 144.961614)"
2018,23,108063,108063,Melbourne (CBD),ROYCE Communications,6940,Advertising Services,144.96153,-37.81756,"(-37.8175588, 144.961534)"
2018,22,102101,110661,Melbourne (CBD),Provey Conveyancing,6931,Legal Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Tokio Marine Management,6322,General Insurance,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Zest Wealth Advisors,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Grandview Shipping,4810,Water Freight Transport,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Watershed Funds Management,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Parke Lawyers,6931,Legal Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Insight Mercantile Pty Ltd,7293,Credit Reporting and Debt Collection Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Nice Systems Australia Pty Limited,7000,Computer System Design and Related Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Sirius People,7211,Employment Placement and Recruitment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Page Seager Lawyers,6931,Legal Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),CoFace,6322,General Insurance,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Nyk Australia,5219,Other Water Transport Support Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,31,102114,102114,Melbourne (CBD),City CYC,4400,Accommodation,144.95622,-37.81814,"(-37.81813772, 144.9562185)"
2018,31,102113,102113,Melbourne (CBD),Vacant,0,Vacant Space,144.95584,-37.81824,"(-37.8182445, 144.9558441)"
2018,113,110688,108118,Melbourne (CBD),Victoria Market Lotto,4244,Newspaper and Book Retailing,144.95767,-37.80762,"(-37.80762482, 144.9576703)"
2018,32,102119,102119,Melbourne (CBD),Australasian Veterinary Boards Council,9551,Business and Professional Association Services,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102119,102119,Melbourne (CBD),Sinocredit,9539,Other Personal Services n.e.c.,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102119,102119,Melbourne (CBD),Tom James,4254,Men's Clothing Retailing,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102117,102117,Melbourne (CBD),Cafenatics On Church,4511,Cafes and Restaurants,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Flight Centre Limited,7220,Travel Agency and Tour Arrangement Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Sweet Green,4512,Takeaway Food Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Cobbleron,9491,Clothing and Footwear Repair,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Rundles Chartered Accountants,6932,Accounting Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Resource Base,1012,Mineral Exploration,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),XL Insurance Company Limited,6322,General Insurance,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Dodgshun Medlin,6962,Management Advice and Other Consulting Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,23,106437,106437,Melbourne (CBD),Numbers Executive Recruitment,7211,Employment Placement and Recruitment Services,144.96082,-37.81805,"(-37.81804617, 144.960819)"
2018,32,102117,102117,Melbourne (CBD),Albers Group,1011,Petroleum Exploration,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Entura,6923,Engineering Design and Engineering Consulting Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102116,102116,Melbourne (CBD),King Ink Printing & Copying,1611,Printing,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,102116,102116,Melbourne (CBD),Sharp Direct,3800,Commission-Based Wholesaling,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,102116,102116,Melbourne (CBD),Brewer Morris / Frazer Jones / Taylor Root / SR Search,7211,Employment Placement and Recruitment Services,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,102116,102116,Melbourne (CBD),Auspacific Property Investment,6720,Real Estate Services,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,102116,102116,Melbourne (CBD),SHK Executive Search,7211,Employment Placement and Recruitment Services,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,102116,102116,Melbourne (CBD),Qlik,7000,Computer System Design and Related Services,144.95726,-37.81781,"(-37.81780577, 144.9572631)"
2018,32,105940,105940,Melbourne (CBD),Advanced Paediatric Life Support Australia,8101,Technical and Vocational Education and Training,144.95780,-37.81720,"(-37.81719638, 144.9577987)"
2018,32,110093,110093,Melbourne (CBD),Guideway Financial Services Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.95852,-37.81712,"(-37.81711824, 144.9585195)"
2018,32,110094,110094,Melbourne (CBD),Austar Migration Melbourne,9539,Other Personal Services n.e.c.,144.95842,-37.81691,"(-37.81690552, 144.95842)"
2018,61,105857,105857,Melbourne (CBD),Hotel Ibis Little Bourke Street,4400,Accommodation,144.95457,-37.81538,"(-37.81537513, 144.9545714)"
2018,93,105477,105477,Melbourne (CBD),Vacant,0,Vacant Space,144.95805,-37.81069,"(-37.81068966, 144.9580507)"
2018,93,105473,105473,Melbourne (CBD),Trades Recognition Australia / Dept Of Education Employment & Workplace Relation,7510,Central Government Administration,144.95711,-37.81124,"(-37.81123639, 144.9571136)"
2018,93,105473,105473,Melbourne (CBD),The Bluerock,6932,Accounting Services,144.95711,-37.81124,"(-37.81123639, 144.9571136)"
2018,93,105478,105478,Melbourne (CBD),Ray White (Melbourne Cbd),6720,Real Estate Services,144.95847,-37.81078,"(-37.81077671, 144.9584699)"
2018,93,105478,105478,Melbourne (CBD),Stary Norton Halphen,6931,Legal Services,144.95847,-37.81078,"(-37.81077671, 144.9584699)"
2018,93,105478,105478,Melbourne (CBD),Victorian Law Reform Commission,6931,Legal Services,144.95847,-37.81078,"(-37.81077671, 144.9584699)"
2018,93,578981,565462,Melbourne (CBD),Operator 25,4511,Cafes and Restaurants,144.95714,-37.81068,"(-37.81067687, 144.9571368)"
2018,32,102115,102115,Melbourne (CBD),Bank Of Melbourne,6221,Banking,144.95681,-37.81769,"(-37.81768553, 144.9568113)"
2018,32,102115,102115,Melbourne (CBD),Vacant,0,Vacant Space,144.95681,-37.81769,"(-37.81768553, 144.9568113)"
2018,32,102117,102117,Melbourne (CBD),Booteek,4255,Women's Clothing Retailing,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,51,101171,101171,Melbourne (CBD),Study Hub,8101,Technical and Vocational Education and Training,144.95533,-37.81623,"(-37.81622899, 144.9553253)"
2018,51,101170,101170,Melbourne (CBD),Workcover Assist,6962,Management Advice and Other Consulting Services,144.95480,-37.81604,"(-37.8160369, 144.9548021)"
2018,52,101172,101172,Melbourne (CBD),IMF Bentham,6931,Legal Services,144.95614,-37.81570,"(-37.81569888, 144.9561387)"
2018,103,108084,108084,Melbourne (CBD),Media Entertainment And Arts Alliance,9559,Other Interest Group Services n.e.c.,144.95799,-37.80988,"(-37.80987984, 144.9579933)"
2018,103,108084,108084,Melbourne (CBD),Australian Licensed Aircraft Engineers Association,9552,Labour Association Services,144.95799,-37.80988,"(-37.80987984, 144.9579933)"
2018,103,108084,108084,Melbourne (CBD),ACTU Member Connect,6223,Credit Union Operation,144.95799,-37.80988,"(-37.80987984, 144.9579933)"
2018,103,108085,108085,Melbourne (CBD),ICR Property Group,3020,Non-Residential Building Construction,144.95798,-37.80976,"(-37.80975785, 144.9579764)"
2018,41,101159,101159,Melbourne (CBD),Brightstar Logistics,5299,Other Transport Support Services n.e.c.,144.95555,-37.81677,"(-37.81677342, 144.9555531)"
2018,32,102117,102117,Melbourne (CBD),Vacant,0,Vacant Space,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,43,105953,105953,Melbourne (CBD),Partystar Pty Ltd,5700,Internet Publishing and Broadcasting,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Jasper Lawyers,6931,Legal Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,43,105953,105953,Melbourne (CBD),Levant Consulting Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96011,-37.81597,"(-37.81596923, 144.9601098)"
2018,11,103957,103957,Melbourne (CBD),Vacant,0,Vacant Space,144.95666,-37.81988,"(-37.81987545, 144.9566569)"
2018,53,101177,101177,Melbourne (CBD),TST Partners Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.95920,-37.81500,"(-37.81499725, 144.9591969)"
2018,53,101177,101177,Melbourne (CBD),Auturn Accounting And Consulting Pty Ltd,6932,Accounting Services,144.95920,-37.81500,"(-37.81499725, 144.9591969)"
2018,32,102115,102115,Melbourne (CBD),Australian Accounting Standards Board,7510,Central Government Administration,144.95681,-37.81769,"(-37.81768553, 144.9568113)"
2018,63,105867,105867,Melbourne (CBD),Boss Private Clients Pty Ltd,6932,Accounting Services,144.95973,-37.81392,"(-37.81392027, 144.9597266)"
2018,63,108080,108080,Melbourne (CBD),Vacant,0,Vacant Space,144.95964,-37.81331,"(-37.81331349, 144.9596398)"
2018,53,101182,101182,Melbourne (CBD),Arris Group Australia Pty Ltd,2422,Communications Equipment Manufacturing,144.95996,-37.81483,"(-37.81483411, 144.9599619)"
2018,32,110094,110094,Melbourne (CBD),Interrisk Australia Pty Ltd,6420,Auxiliary Insurance Services,144.95842,-37.81691,"(-37.81690552, 144.95842)"
2018,22,105394,105394,Melbourne (CBD),York Butter Factory,7299,Other Administrative Services n.e.c.,144.95714,-37.81874,"(-37.81874469, 144.9571441)"
2018,31,108968,108968,Melbourne (CBD),ILSC,8101,Technical and Vocational Education and Training,144.95437,-37.81818,"(-37.81818416, 144.9543656)"
2018,22,102104,102104,Melbourne (CBD),Turks Legal,6931,Legal Services,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,32,102119,102119,Melbourne (CBD),Royal Stacks,4511,Cafes and Restaurants,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,42,110095,101155,Melbourne (CBD),Willis Towers Watson,6962,Management Advice and Other Consulting Services,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,31,102113,102113,Melbourne (CBD),Benergy,2640,On Selling Electricity and Electricity Market Operation,144.95584,-37.81824,"(-37.8182445, 144.9558441)"
2018,22,102101,110661,Melbourne (CBD),Infotrack Pty Limited,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Scott Ashwood Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Future Planners Financial Services,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,33,100728,100728,Melbourne (CBD),Fielding Hill Pty Ltd,6419,Other Auxiliary Finance and Investment Services,144.96019,-37.81659,"(-37.81659327, 144.9601874)"
2018,33,100728,100728,Melbourne (CBD),Total Face Group Limited,8512,Specialist Medical Services,144.96019,-37.81659,"(-37.81659327, 144.9601874)"
2018,33,102129,102129,Melbourne (CBD),PPA Administration Services Pty Ltd,7291,Office Administrative Services,144.96080,-37.81687,"(-37.81686967, 144.9608021)"
2018,33,102128,102128,Melbourne (CBD),Cooper Mills Lawyers,6931,Legal Services,144.96066,-37.81692,"(-37.81692294, 144.9606572)"
2018,33,102127,102127,Melbourne (CBD),Kini Swimwear Pty Ltd,1351,Clothing Manufacturing,144.96049,-37.81699,"(-37.81699022, 144.9604881)"
2018,33,102124,102124,Melbourne (CBD),Melbourne Business Centre Pty Ltd,7291,Office Administrative Services,144.95976,-37.81703,"(-37.81703245, 144.9597617)"
2018,33,110150,110150,Melbourne (CBD),Pacific Indemnity,6322,General Insurance,144.95929,-37.81714,"(-37.81714101, 144.9592877)"
2018,22,102101,110661,Melbourne (CBD),Mincore Pty Ltd,6962,Management Advice and Other Consulting Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,110665,110661,Melbourne (CBD),Digiworld Aust Pty Ltd,7000,Computer System Design and Related Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,32,102117,102117,Melbourne (CBD),Aligned Resources Group Pty Ltd,6962,Management Advice and Other Consulting Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,32,102117,102117,Melbourne (CBD),Vivid Industrial Pty Ltd,2619,Other Electricity Generation,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,33,102126,102126,Melbourne (CBD),Handa Immigration Specialists Pty Ltd,9539,Other Personal Services n.e.c.,144.96031,-37.81699,"(-37.81699194, 144.960308)"
2018,32,102115,102115,Melbourne (CBD),Stellar Resources Limited,805,Mineral Sand Mining,144.95681,-37.81769,"(-37.81768553, 144.9568113)"
2018,32,102115,102115,Melbourne (CBD),FAR Ltd,1011,Petroleum Exploration,144.95681,-37.81769,"(-37.81768553, 144.9568113)"
2018,22,102104,102104,Melbourne (CBD),Shoe Care Specialist,9491,Clothing and Footwear Repair,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Productive Gym @ Rialto,9111,Health and Fitness Centres and Gymnasia Operation,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Sew Stunning And Your Personal Drycleaner,9531,Laundry and Dry-Cleaning Services,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Yoga Pilates,8211,Sports and Physical Recreation Instruction,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,32,102117,102117,Melbourne (CBD),Aquenta Consulting,6962,Management Advice and Other Consulting Services,144.95748,-37.81753,"(-37.8175258, 144.9574758)"
2018,22,102104,102104,Melbourne (CBD),Vacant,0,Vacant Space,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Norgate McLean Dolphin Lawyers,6931,Legal Services,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102104,102104,Melbourne (CBD),Vue Group,4511,Cafes and Restaurants,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,21,579252,579252,Melbourne (CBD),Corrs Chambers Westgarth,6931,Legal Services,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Investa Office Management Pty Limited,6712,Non-Residential Property Operators,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,52,5885,101173,Melbourne (CBD),Victorian Ombudsman,7520,State Government Administration,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,22,102104,102104,Melbourne (CBD),Hall & Wilcox,6931,Legal Services,144.95747,-37.81868,"(-37.81868413, 144.9574703)"
2018,22,102101,110661,Melbourne (CBD),Nvision Talent,7211,Employment Placement and Recruitment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,22,102101,110661,Melbourne (CBD),Allied Funds Management Ltd,6419,Other Auxiliary Finance and Investment Services,144.95892,-37.81822,"(-37.81821897, 144.9589234)"
2018,53,108073,108073,Melbourne (CBD),Kovstruct Pty Ltd,6923,Engineering Design and Engineering Consulting Services,144.95998,-37.81452,"(-37.81451892, 144.9599838)"
2018,13,110151,110151,Melbourne (CBD),Arch Insurance,6322,General Insurance,144.95997,-37.81878,"(-37.81877685, 144.9599652)"
2018,13,110151,110151,Melbourne (CBD),Locus8,7299,Other Administrative Services n.e.c.,144.95997,-37.81878,"(-37.81877685, 144.9599652)"
2018,42,101156,101155,Melbourne (CBD),Mastercard Asia/Pacific (Australia) Pty Ltd,6230,Non-Depository Financing,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,101156,101155,Melbourne (CBD),William Roberts Lawyers,6931,Legal Services,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,101156,101155,Melbourne (CBD),Sharp & Carter,7211,Employment Placement and Recruitment Services,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,Melbourne (CBD),Yarra Trams,7530,Local Government Administration,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,42,110095,101155,Melbourne (CBD),Woods Bagot Pty Ltd,6921,Architectural Services,144.95781,-37.81637,"(-37.81636535, 144.9578145)"
2018,52,5885,101173,Melbourne (CBD),The Common,4511,Cafes and Restaurants,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Mens Suit Warehouse,4254,Men's Clothing Retailing,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Sensu Spa,9511,Hairdressing and Beauty Services,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Vacant,0,Vacant Space,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Department Of Human Services,7510,Central Government Administration,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Jardine Lloyd Thompson,6419,Other Auxiliary Finance and Investment Services,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Vacant,0,Vacant Space,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Vacant,0,Vacant Space,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Vacant,0,Vacant Space,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Charter Hall,6720,Real Estate Services,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Compass Offices,7291,Office Administrative Services,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,52,5885,101173,Melbourne (CBD),Vacant,0,Vacant Space,144.95676,-37.81551,"(-37.81550948, 144.9567556)"
2018,21,579252,579252,Melbourne (CBD),Buddabah,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Black Rice,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Pho Nom,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Earl Canteen,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Sushia,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Guzman Y Gomez,4512,Takeaway Food Services,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Spudbar Collins Street 567,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Vacant,0,Vacant Space,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Vacant,0,Vacant Space,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),The Pressed Lab,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Stockroom 567,4511,Cafes and Restaurants,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Sargon,4512,Takeaway Food Services,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Virgin Active Health Club Collins Street,9111,Health and Fitness Centres and Gymnasia Operation,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Vacant,0,Vacant Space,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Jemena Limited,2640,On Selling Electricity and Electricity Market Operation,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,579252,579252,Melbourne (CBD),Regus,7291,Office Administrative Services,144.95573,-37.81902,"(-37.81902009, 144.9557348)"
2018,21,102106,102106,Melbourne (CBD),Vacant,0,Vacant Space,144.95521,-37.81937,"(-37.81937021, 144.9552089)"
2018,62,110099,110099,Melbourne (CBD),Vacant,0,Vacant Space,144.95705,-37.81465,"(-37.8146458, 144.9570526)"
2018,62,110099,110099,Melbourne (CBD),Architecture HQ,6921,Architectural Services,144.95705,-37.81465,"(-37.8146458, 144.9570526)"
2018,61,105313,105313,Melbourne (CBD),The Co-Op,4244,Newspaper and Book Retailing,144.95475,-37.81488,"(-37.81488239, 144.9547478)"
2018,73,559301,559301,Melbourne (CBD),Barristers Chambers Limited,6931,Legal Services,144.95835,-37.81305,"(-37.81305275, 144.9583508)"
2018,32,102119,102119,Melbourne (CBD),Pinebridge Investments LLC,6419,Other Auxiliary Finance and Investment Services,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102119,102119,Melbourne (CBD),Engage People Pty Ltd,7211,Employment Placement and Recruitment Services,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,32,102119,102119,Melbourne (CBD),Aims Migration,9539,Other Personal Services n.e.c.,144.95833,-37.81754,"(-37.81753764, 144.9583335)"
2018,82,105460,105460,Melbourne (CBD),Elite Customer Solutions Pty Ltd,5921,Data Processing and Web Hosting Services,144.95492,-37.81277,"(-37.81276886, 144.9549226)"
2018,12,103998,103998,Melbourne (CBD),Plum Catering,4513,Catering Services,144.95860,-37.81947,"(-37.81946564, 144.9585997)"
2018,82,110108,110108,Melbourne (CBD),The Social Research Centre Pty Ltd,6950,Market Research and Statistical Services,144.95636,-37.81252,"(-37.8125206, 144.9563621)"
2018,72,106022,106022,Melbourne (CBD),Croxford Partners,6931,Legal Services,144.95631,-37.81323,"(-37.81323033, 144.9563102)"
2018,72,106022,106022,Melbourne (CBD),Legal Transcripts Pty Ltd,7292,Document Preparation Services,144.95631,-37.81323,"(-37.81323033, 144.9563102)"
2018,53,101182,101182,Melbourne (CBD),Vstar Lawyers And Consultants Pty Ltd,6931,Legal Services,144.95996,-37.81483,"(-37.81483411, 144.9599619)"
2018,53,101182,101182,Melbourne (CBD),Emersion Software Systems Pty Ltd,7000,Computer System Design and Related Services,144.95996,-37.81483,"(-37.81483411, 144.9599619)"
2018,61,642253,105718,Melbourne (CBD),Vacant,0,Vacant Space,144.95352,-37.81542,"(-37.81541879, 144.953522)"
2018,61,642253,105718,Melbourne (CBD),Vacant,0,Vacant Space,144.95352,-37.81542,"(-37.81541879, 144.953522)"
2018,61,642253,105718,Melbourne (CBD),Vacant,0,Vacant Space,144.95352,-37.81542,"(-37.81541879, 144.953522)"
2018,61,642253,105718,Melbourne (CBD),The Lonely Sock,9531,Laundry and Dry-Cleaning Services,144.95352,-37.81542,"(-37.81541879, 144.953522)"
2018,61,642253,105718,Melbourne (CBD),& Gallery,4279,Other Store-Based Retailing n.e.c.,144.95352,-37.81542,"(-37.81541879, 144.953522)"
2018,61,642253,105718,Melbourne (CBD),Vacant,0,Vacant Space,144.95352,-37.81542,"(-37.81541879, 144.953522)"
