Day,State,Status,N
4,VIC,InSymp,107
4,VIC,Critic,11
4,VIC,Isolated,0
4,QLD,Killed,6
4,QLD,Healed,977
4,QLD,Suscep,4256032
4,QLD,NoSymp,239
4,QLD,InSymp,88
4,QLD,Critic,6
4,QLD,Isolated,0
4,WA,Killed,9
4,WA,Healed,523
4,WA,Suscep,1541147
4,WA,NoSymp,76
4,WA,InSymp,31
4,WA,Critic,1
4,WA,Isolated,0
4,SA,Killed,4
4,SA,Healed,427
4,SA,Suscep,2239589
4,SA,NoSymp,30
4,SA,InSymp,12
4,SA,Critic,1
4,SA,Isolated,0
4,TAS,Killed,13
4,TAS,Healed,159
4,TAS,Suscep,459884
4,TAS,NoSymp,218
4,TAS,InSymp,86
4,TAS,Critic,6
4,TAS,Isolated,0
4,ACT,Killed,3
4,ACT,Healed,103
4,ACT,Suscep,183832
4,ACT,NoSymp,0
4,ACT,InSymp,0
4,ACT,Critic,0
4,ACT,Isolated,0
4,NT,Killed,0
4,NT,Healed,26
4,NT,Suscep,359533
4,NT,NoSymp,16
4,NT,InSymp,8
4,NT,Critic,0
4,NT,Isolated,0
4,OTH,Killed,0
4,OTH,Healed,0
4,OTH,Suscep,3246
4,OTH,NoSymp,0
4,OTH,InSymp,0
4,OTH,Critic,0
4,OTH,Isolated,0
5,NSW,Killed,42
5,NSW,Healed,2352
5,NSW,Suscep,6858086
5,NSW,NoSymp,3954
5,NSW,InSymp,1160
5,NSW,Critic,96
5,NSW,Isolated,0
5,VIC,Killed,18
5,VIC,Healed,1309
5,VIC,Suscep,5450218
5,VIC,NoSymp,1203
5,VIC,InSymp,103
5,VIC,Critic,13
5,VIC,Isolated,0
5,QLD,Killed,6
5,QLD,Healed,979
5,QLD,Suscep,4256026
5,QLD,NoSymp,241
5,QLD,InSymp,86
5,QLD,Critic,10
5,QLD,Isolated,0
5,WA,Killed,9
5,WA,Healed,523
5,WA,Suscep,1541145
5,WA,NoSymp,76
5,WA,InSymp,31
5,WA,Critic,3
5,WA,Isolated,0
5,SA,Killed,4
5,SA,Healed,427
5,SA,Suscep,2239589
5,SA,NoSymp,30
5,SA,InSymp,11
5,SA,Critic,2
5,SA,Isolated,0
5,TAS,Killed,13
5,TAS,Healed,164
5,TAS,Suscep,459845
5,TAS,NoSymp,254
5,TAS,InSymp,84
5,TAS,Critic,6
5,TAS,Isolated,0
5,ACT,Killed,3
5,ACT,Healed,103
5,ACT,Suscep,183832
5,ACT,NoSymp,0
5,ACT,InSymp,0
5,ACT,Critic,0
5,ACT,Isolated,0
5,NT,Killed,0
5,NT,Healed,26
5,NT,Suscep,359533
5,NT,NoSymp,16
5,NT,InSymp,8
5,NT,Critic,0
5,NT,Isolated,0
5,OTH,Killed,0
5,OTH,Healed,0
5,OTH,Suscep,3246
5,OTH,NoSymp,0
5,OTH,InSymp,0
5,OTH,Critic,0
5,OTH,Isolated,0
6,NSW,Killed,42
6,NSW,Healed,2389
6,NSW,Suscep,6857278
6,NSW,NoSymp,4740
6,NSW,InSymp,1130
6,NSW,Critic,111
6,NSW,Isolated,0
6,VIC,Killed,18
6,VIC,Healed,1313
6,VIC,Suscep,5450181
6,VIC,NoSymp,1239
6,VIC,InSymp,98
6,VIC,Critic,15
6,VIC,Isolated,0
6,QLD,Killed,6
6,QLD,Healed,983
6,QLD,Suscep,4256024
6,QLD,NoSymp,240
6,QLD,InSymp,84
6,QLD,Critic,11
6,QLD,Isolated,0
6,WA,Killed,9
6,WA,Healed,525
6,WA,Suscep,1541142
6,WA,NoSymp,79
6,WA,InSymp,29
6,WA,Critic,3
6,WA,Isolated,0
6,SA,Killed,4
6,SA,Healed,428
6,SA,Suscep,2239589
6,SA,NoSymp,30
6,SA,InSymp,10
6,SA,Critic,2
6,SA,Isolated,0
6,TAS,Killed,13
6,TAS,Healed,166
6,TAS,Suscep,459845
6,TAS,NoSymp,254
6,TAS,InSymp,80
6,TAS,Critic,8
6,TAS,Isolated,0
6,ACT,Killed,3
6,ACT,Healed,103
6,ACT,Suscep,183832
6,ACT,NoSymp,0
6,ACT,InSymp,0
6,ACT,Critic,0
6,ACT,Isolated,0
6,NT,Killed,0
6,NT,Healed,26
6,NT,Suscep,359533
6,NT,NoSymp,16
6,NT,InSymp,8
6,NT,Critic,0
6,NT,Isolated,0
6,OTH,Killed,0
6,OTH,Healed,0
6,OTH,Suscep,3246
6,OTH,NoSymp,0
6,OTH,InSymp,0
6,OTH,Critic,0
6,OTH,Isolated,0
7,NSW,Killed,42
7,NSW,Healed,2456
7,NSW,Suscep,6857212
7,NSW,NoSymp,4792
7,NSW,InSymp,1060
7,NSW,Critic,128
7,NSW,Isolated,0
7,VIC,Killed,18
7,VIC,Healed,1320
7,VIC,Suscep,5450147
7,VIC,NoSymp,1272
7,VIC,InSymp,93
7,VIC,Critic,14
7,VIC,Isolated,0
7,QLD,Killed,6
7,QLD,Healed,988
7,QLD,Suscep,4256021
7,QLD,NoSymp,243
7,QLD,InSymp,79
7,QLD,Critic,11
7,QLD,Isolated,0
7,WA,Killed,9
7,WA,Healed,528
7,WA,Suscep,1541141
7,WA,NoSymp,79
7,WA,InSymp,27
7,WA,Critic,3
7,WA,Isolated,0
7,SA,Killed,4
7,SA,Healed,429
7,SA,Suscep,2239589
7,SA,NoSymp,30
7,SA,InSymp,9
7,SA,Critic,2
7,SA,Isolated,0
7,TAS,Killed,13
7,TAS,Healed,170
7,TAS,Suscep,459840
7,TAS,NoSymp,257
7,TAS,InSymp,76
7,TAS,Critic,10
7,TAS,Isolated,0
7,ACT,Killed,3
7,ACT,Healed,103
7,ACT,Suscep,183832
7,ACT,NoSymp,0
7,ACT,InSymp,0
7,ACT,Critic,0
7,ACT,Isolated,0
7,NT,Killed,0
7,NT,Healed,27
7,NT,Suscep,359533
7,NT,NoSymp,16
7,NT,InSymp,7
7,NT,Critic,0
7,NT,Isolated,0
7,OTH,Killed,0
7,OTH,Healed,0
7,OTH,Suscep,3246
7,OTH,NoSymp,0
7,OTH,InSymp,0
7,OTH,Critic,0
7,OTH,Isolated,0
8,NSW,Killed,42
8,NSW,Healed,2524
8,NSW,Suscep,6857032
8,NSW,NoSymp,3273
8,NSW,InSymp,2632
8,NSW,Critic,180
8,NSW,Isolated,7
8,VIC,Killed,18
8,VIC,Healed,1328
8,VIC,Suscep,5450081
8,VIC,NoSymp,1181
8,VIC,InSymp,241
8,VIC,Critic,15
8,VIC,Isolated,0
8,QLD,Killed,6
8,QLD,Healed,990
8,QLD,Suscep,4256020
8,QLD,NoSymp,132
8,QLD,InSymp,186
8,QLD,Critic,14
8,QLD,Isolated,0
8,WA,Killed,9
8,WA,Healed,530
8,WA,Suscep,1541141
8,WA,NoSymp,35
8,WA,InSymp,69
8,WA,Critic,3
8,WA,Isolated,0
8,SA,Killed,4
8,SA,Healed,430
8,SA,Suscep,2239589
8,SA,NoSymp,13
8,SA,InSymp,25
8,SA,Critic,2
8,SA,Isolated,0
8,TAS,Killed,13
8,TAS,Healed,173
8,TAS,Suscep,459827
8,TAS,NoSymp,158
8,TAS,InSymp,184
8,TAS,Critic,11
8,TAS,Isolated,0
8,ACT,Killed,3
8,ACT,Healed,103
8,ACT,Suscep,183832
8,ACT,NoSymp,0
8,ACT,InSymp,0
8,ACT,Critic,0
8,ACT,Isolated,0
8,NT,Killed,0
8,NT,Healed,27
8,NT,Suscep,359533
8,NT,NoSymp,7
8,NT,InSymp,15
8,NT,Critic,1
8,NT,Isolated,0
8,OTH,Killed,0
8,OTH,Healed,0
8,OTH,Suscep,3246
8,OTH,NoSymp,0
8,OTH,InSymp,0
8,OTH,Critic,0
8,OTH,Isolated,0
9,NSW,Killed,42
9,NSW,Healed,2616
9,NSW,Suscep,6856903
9,NSW,NoSymp,2430
9,NSW,InSymp,3350
9,NSW,Critic,241
9,NSW,Isolated,108
9,VIC,Killed,18
9,VIC,Healed,1332
9,VIC,Suscep,5449833
9,VIC,NoSymp,1343
9,VIC,InSymp,317
9,VIC,Critic,17
9,VIC,Isolated,4
9,QLD,Killed,6
9,QLD,Healed,995
9,QLD,Suscep,4256019
9,QLD,NoSymp,66
9,QLD,InSymp,243
9,QLD,Critic,15
9,QLD,Isolated,4
9,WA,Killed,9
9,WA,Healed,533
9,WA,Suscep,1541141
9,WA,NoSymp,13
9,WA,InSymp,87
9,WA,Critic,3
9,WA,Isolated,1
9,SA,Killed,4
9,SA,Healed,431
9,SA,Suscep,2239589
9,SA,NoSymp,6
9,SA,InSymp,30
9,SA,Critic,3
9,SA,Isolated,0
9,TAS,Killed,13
9,TAS,Healed,186
9,TAS,Suscep,459824
9,TAS,NoSymp,106
9,TAS,InSymp,220
9,TAS,Critic,13
9,TAS,Isolated,4
9,ACT,Killed,3
9,ACT,Healed,103
9,ACT,Suscep,183832
9,ACT,NoSymp,0
9,ACT,InSymp,0
9,ACT,Critic,0
9,ACT,Isolated,0
9,NT,Killed,0
9,NT,Healed,27
9,NT,Suscep,359533
9,NT,NoSymp,4
9,NT,InSymp,18
9,NT,Critic,1
9,NT,Isolated,0
9,OTH,Killed,0
9,OTH,Healed,0
9,OTH,Suscep,3246
9,OTH,NoSymp,0
9,OTH,InSymp,0
9,OTH,Critic,0
9,OTH,Isolated,0
10,NSW,Killed,42
10,NSW,Healed,2725
10,NSW,Suscep,6856814
10,NSW,NoSymp,1880
10,NSW,InSymp,3687
10,NSW,Critic,304
10,NSW,Isolated,238
10,VIC,Killed,18
10,VIC,Healed,1346
10,VIC,Suscep,5449819
10,VIC,NoSymp,1135
10,VIC,InSymp,517
10,VIC,Critic,24
10,VIC,Isolated,5
10,QLD,Killed,6
10,QLD,Healed,1005
10,QLD,Suscep,4256019
10,QLD,NoSymp,33
10,QLD,InSymp,262
10,QLD,Critic,19
10,QLD,Isolated,4
10,WA,Killed,9
10,WA,Healed,533
10,WA,Suscep,1541141
10,WA,NoSymp,6
10,WA,InSymp,92
10,WA,Critic,5
10,WA,Isolated,1
10,SA,Killed,4
10,SA,Healed,431
10,SA,Suscep,2239589
10,SA,NoSymp,5
10,SA,InSymp,31
10,SA,Critic,3
10,SA,Isolated,0
10,TAS,Killed,13
10,TAS,Healed,199
10,TAS,Suscep,459824
10,TAS,NoSymp,69
10,TAS,InSymp,235
10,TAS,Critic,18
10,TAS,Isolated,8
10,ACT,Killed,3
10,ACT,Healed,103
10,ACT,Suscep,183832
10,ACT,NoSymp,0
10,ACT,InSymp,0
10,ACT,Critic,0
10,ACT,Isolated,0
10,NT,Killed,0
10,NT,Healed,28
10,NT,Suscep,359533
10,NT,NoSymp,1
10,NT,InSymp,20
10,NT,Critic,1
10,NT,Isolated,0
10,OTH,Killed,0
10,OTH,Healed,0
10,OTH,Suscep,3246
10,OTH,NoSymp,0
10,OTH,InSymp,0
10,OTH,Critic,0
10,OTH,Isolated,0
11,NSW,Killed,42
11,NSW,Healed,2856
11,NSW,Suscep,6856763
11,NSW,NoSymp,1324
11,NSW,InSymp,3820
11,NSW,Critic,353
11,NSW,Isolated,532
11,VIC,Killed,18
11,VIC,Healed,1353
11,VIC,Suscep,5449814
11,VIC,NoSymp,472
11,VIC,InSymp,448
11,VIC,Critic,31
11,VIC,Isolated,728
11,QLD,Killed,6
11,QLD,Healed,1015
11,QLD,Suscep,4256019
11,QLD,NoSymp,19
11,QLD,InSymp,261
11,QLD,Critic,19
11,QLD,Isolated,9
11,WA,Killed,9
11,WA,Healed,536
11,WA,Suscep,1541141
11,WA,NoSymp,4
11,WA,InSymp,90
11,WA,Critic,5
11,WA,Isolated,2
11,SA,Killed,4
11,SA,Healed,432
11,SA,Suscep,2239589
11,SA,NoSymp,2
11,SA,InSymp,33
11,SA,Critic,3
11,SA,Isolated,0
11,TAS,Killed,13
11,TAS,Healed,208
11,TAS,Suscep,459824
11,TAS,NoSymp,39
11,TAS,InSymp,222
11,TAS,Critic,23
11,TAS,Isolated,37
11,ACT,Killed,3
11,ACT,Healed,103
11,ACT,Suscep,183832
11,ACT,NoSymp,0
11,ACT,InSymp,0
11,ACT,Critic,0
11,ACT,Isolated,0
11,NT,Killed,0
11,NT,Healed,28
11,NT,Suscep,359533
11,NT,NoSymp,0
11,NT,InSymp,20
11,NT,Critic,2
11,NT,Isolated,0
11,OTH,Killed,0
11,OTH,Healed,0
11,OTH,Suscep,3246
11,OTH,NoSymp,0
11,OTH,InSymp,0
11,OTH,Critic,0
11,OTH,Isolated,0
12,NSW,Killed,43
12,NSW,Healed,2978
12,NSW,Suscep,6856603
12,NSW,NoSymp,779
12,NSW,InSymp,3687
12,NSW,Critic,399
12,NSW,Isolated,1201
12,VIC,Killed,18
12,VIC,Healed,1358
12,VIC,Suscep,5449798
12,VIC,NoSymp,420
12,VIC,InSymp,480
12,VIC,Critic,35
12,VIC,Isolated,755
12,QLD,Killed,6
12,QLD,Healed,1028
12,QLD,Suscep,4256019
12,QLD,NoSymp,8
12,QLD,InSymp,256
12,QLD,Critic,20
12,QLD,Isolated,11
12,WA,Killed,9
12,WA,Healed,543
12,WA,Suscep,1541141
12,WA,NoSymp,1
12,WA,InSymp,86
12,WA,Critic,4
12,WA,Isolated,3
12,SA,Killed,4
12,SA,Healed,433
12,SA,Suscep,2239589
12,SA,NoSymp,1
12,SA,InSymp,29
12,SA,Critic,7
12,SA,Isolated,0
12,TAS,Killed,13
12,TAS,Healed,217
12,TAS,Suscep,459823
12,TAS,NoSymp,27
12,TAS,InSymp,222
12,TAS,Critic,26
12,TAS,Isolated,38
12,ACT,Killed,3
12,ACT,Healed,103
12,ACT,Suscep,183832
12,ACT,NoSymp,0
12,ACT,InSymp,0
12,ACT,Critic,0
12,ACT,Isolated,0
12,NT,Killed,0
12,NT,Healed,28
12,NT,Suscep,359533
12,NT,NoSymp,0
12,NT,InSymp,19
12,NT,Critic,3
12,NT,Isolated,0
12,OTH,Killed,0
12,OTH,Healed,0
12,OTH,Suscep,3246
12,OTH,NoSymp,0
12,OTH,InSymp,0
12,OTH,Critic,0
12,OTH,Isolated,0
13,NSW,Killed,43
13,NSW,Healed,3118
13,NSW,Suscep,6856454
13,NSW,NoSymp,721
13,NSW,InSymp,916
13,NSW,Critic,106
13,NSW,Isolated,4332
13,VIC,Killed,18
13,VIC,Healed,1376
13,VIC,Suscep,5449772
13,VIC,NoSymp,367
13,VIC,InSymp,240
13,VIC,Critic,6
13,VIC,Isolated,1085
13,QLD,Killed,6
13,QLD,Healed,1039
13,QLD,Suscep,4256019
13,QLD,NoSymp,3
13,QLD,InSymp,78
13,QLD,Critic,3
13,QLD,Isolated,200
13,WA,Killed,9
13,WA,Healed,546
13,WA,Suscep,1541141
13,WA,NoSymp,0
13,WA,InSymp,21
13,WA,Critic,2
13,WA,Isolated,68
13,SA,Killed,4
13,SA,Healed,434
13,SA,Suscep,2239589
13,SA,NoSymp,0
13,SA,InSymp,3
13,SA,Critic,1
13,SA,Isolated,32
13,TAS,Killed,13
13,TAS,Healed,221
13,TAS,Suscep,459823
13,TAS,NoSymp,10
13,TAS,InSymp,58
13,TAS,Critic,6
13,TAS,Isolated,235
13,ACT,Killed,3
13,ACT,Healed,103
13,ACT,Suscep,183832
13,ACT,NoSymp,0
13,ACT,InSymp,0
13,ACT,Critic,0
13,ACT,Isolated,0
13,NT,Killed,0
13,NT,Healed,29
13,NT,Suscep,359533
13,NT,NoSymp,0
13,NT,InSymp,2
13,NT,Critic,1
13,NT,Isolated,18
13,OTH,Killed,0
13,OTH,Healed,0
13,OTH,Suscep,3246
13,OTH,NoSymp,0
13,OTH,InSymp,0
13,OTH,Critic,0
13,OTH,Isolated,0
14,NSW,Killed,43
14,NSW,Healed,3236
14,NSW,Suscep,6856400
14,NSW,NoSymp,595
14,NSW,InSymp,918
14,NSW,Critic,116
14,NSW,Isolated,4382
14,VIC,Killed,18
14,VIC,Healed,1388
14,VIC,Suscep,5449772
14,VIC,NoSymp,227
14,VIC,InSymp,318
14,VIC,Critic,11
14,VIC,Isolated,1130
14,QLD,Killed,6
14,QLD,Healed,1048
14,QLD,Suscep,4256019
14,QLD,NoSymp,0
14,QLD,InSymp,77
14,QLD,Critic,3
14,QLD,Isolated,195
14,WA,Killed,9
14,WA,Healed,550
14,WA,Suscep,1541141
14,WA,NoSymp,0
14,WA,InSymp,20
14,WA,Critic,2
14,WA,Isolated,65
14,SA,Killed,4
14,SA,Healed,435
14,SA,Suscep,2239589
14,SA,NoSymp,0
14,SA,InSymp,3
14,SA,Critic,1
14,SA,Isolated,31
14,TAS,Killed,13
14,TAS,Healed,227
14,TAS,Suscep,459823
14,TAS,NoSymp,5
14,TAS,InSymp,50
14,TAS,Critic,9
14,TAS,Isolated,239
14,ACT,Killed,3
14,ACT,Healed,103
14,ACT,Suscep,183832
14,ACT,NoSymp,0
14,ACT,InSymp,0
14,ACT,Critic,0
14,ACT,Isolated,0
14,NT,Killed,0
14,NT,Healed,31
14,NT,Suscep,359533
14,NT,NoSymp,0
14,NT,InSymp,2
14,NT,Critic,1
14,NT,Isolated,16
14,OTH,Killed,0
14,OTH,Healed,0
14,OTH,Suscep,3246
14,OTH,NoSymp,0
14,OTH,InSymp,0
14,OTH,Critic,0
14,OTH,Isolated,0
15,NSW,Killed,43
15,NSW,Healed,3363
15,NSW,Suscep,6855959
15,NSW,NoSymp,925
15,NSW,InSymp,891
15,NSW,Critic,118
15,NSW,Isolated,4391
15,VIC,Killed,18
15,VIC,Healed,1402
15,VIC,Suscep,5449746
15,VIC,NoSymp,111
15,VIC,InSymp,252
15,VIC,Critic,14
15,VIC,Isolated,1321
15,QLD,Killed,6
15,QLD,Healed,1057
15,QLD,Suscep,4256019
15,QLD,NoSymp,0
15,QLD,InSymp,70
15,QLD,Critic,7
15,QLD,Isolated,189
15,WA,Killed,9
15,WA,Healed,553
15,WA,Suscep,1541141
15,WA,NoSymp,0
15,WA,InSymp,18
15,WA,Critic,2
15,WA,Isolated,64
15,SA,Killed,4
15,SA,Healed,437
15,SA,Suscep,2239589
15,SA,NoSymp,0
15,SA,InSymp,3
15,SA,Critic,1
15,SA,Isolated,29
15,TAS,Killed,13
15,TAS,Healed,232
15,TAS,Suscep,459823
15,TAS,NoSymp,1
15,TAS,InSymp,48
15,TAS,Critic,11
15,TAS,Isolated,238
15,ACT,Killed,3
15,ACT,Healed,103
15,ACT,Suscep,183832
15,ACT,NoSymp,0
15,ACT,InSymp,0
15,ACT,Critic,0
15,ACT,Isolated,0
15,NT,Killed,0
15,NT,Healed,32
15,NT,Suscep,359533
15,NT,NoSymp,0
15,NT,InSymp,2
15,NT,Critic,1
15,NT,Isolated,15
15,OTH,Killed,0
15,OTH,Healed,0
15,OTH,Suscep,3246
15,OTH,NoSymp,0
15,OTH,InSymp,0
15,OTH,Critic,0
15,OTH,Isolated,0
16,NSW,Killed,43
16,NSW,Healed,3515
16,NSW,Suscep,6855595
16,NSW,NoSymp,1212
16,NSW,InSymp,832
16,NSW,Critic,121
16,NSW,Isolated,4372
16,VIC,Killed,18
16,VIC,Healed,1421
16,VIC,Suscep,5449741
16,VIC,NoSymp,91
16,VIC,InSymp,147
16,VIC,Critic,13
16,VIC,Isolated,1433
16,QLD,Killed,6
16,QLD,Healed,1069
16,QLD,Suscep,4256019
16,QLD,NoSymp,0
16,QLD,InSymp,63
16,QLD,Critic,8
16,QLD,Isolated,183
16,WA,Killed,9
16,WA,Healed,558
16,WA,Suscep,1541141
16,WA,NoSymp,0
16,WA,InSymp,18
16,WA,Critic,2
16,WA,Isolated,59
16,SA,Killed,4
16,SA,Healed,441
16,SA,Suscep,2239589
16,SA,NoSymp,0
16,SA,InSymp,2
16,SA,Critic,1
16,SA,Isolated,26
16,TAS,Killed,13
16,TAS,Healed,242
16,TAS,Suscep,459823
16,TAS,NoSymp,1
16,TAS,InSymp,43
16,TAS,Critic,11
16,TAS,Isolated,233
16,ACT,Killed,3
16,ACT,Healed,103
16,ACT,Suscep,183832
16,ACT,NoSymp,0
16,ACT,InSymp,0
16,ACT,Critic,0
16,ACT,Isolated,0
16,NT,Killed,0
16,NT,Healed,32
16,NT,Suscep,359533
16,NT,NoSymp,0
16,NT,InSymp,2
16,NT,Critic,1
16,NT,Isolated,15
16,OTH,Killed,0
16,OTH,Healed,0
16,OTH,Suscep,3246
16,OTH,NoSymp,0
16,OTH,InSymp,0
16,OTH,Critic,0
16,OTH,Isolated,0
17,NSW,Killed,43
17,NSW,Healed,3711
17,NSW,Suscep,6855532
17,NSW,NoSymp,1168
17,NSW,InSymp,746
17,NSW,Critic,123
17,NSW,Isolated,4367
17,VIC,Killed,18
17,VIC,Healed,1438
17,VIC,Suscep,5449740
17,VIC,NoSymp,75
17,VIC,InSymp,150
17,VIC,Critic,16
17,VIC,Isolated,1427
17,QLD,Killed,6
17,QLD,Healed,1079
17,QLD,Suscep,4256019
17,QLD,NoSymp,0
17,QLD,InSymp,61
17,QLD,Critic,9
17,QLD,Isolated,174
17,WA,Killed,9
17,WA,Healed,562
17,WA,Suscep,1541141
17,WA,NoSymp,0
17,WA,InSymp,16
17,WA,Critic,3
17,WA,Isolated,56
17,SA,Killed,4
17,SA,Healed,443
17,SA,Suscep,2239589
17,SA,NoSymp,0
17,SA,InSymp,2
17,SA,Critic,1
17,SA,Isolated,24
17,TAS,Killed,13
17,TAS,Healed,259
17,TAS,Suscep,459823
17,TAS,NoSymp,0
17,TAS,InSymp,39
17,TAS,Critic,13
17,TAS,Isolated,219
17,ACT,Killed,3
17,ACT,Healed,103
17,ACT,Suscep,183832
17,ACT,NoSymp,0
17,ACT,InSymp,0
17,ACT,Critic,0
17,ACT,Isolated,0
17,NT,Killed,0
17,NT,Healed,33
17,NT,Suscep,359533
17,NT,NoSymp,0
17,NT,InSymp,1
17,NT,Critic,1
17,NT,Isolated,15
17,OTH,Killed,0
17,OTH,Healed,0
17,OTH,Suscep,3246
17,OTH,NoSymp,0
17,OTH,InSymp,0
17,OTH,Critic,0
17,OTH,Isolated,0
18,NSW,Killed,43
18,NSW,Healed,3929
18,NSW,Suscep,6855462
18,NSW,NoSymp,1122
18,NSW,InSymp,679
18,NSW,Critic,126
18,NSW,Isolated,4329
18,VIC,Killed,18
18,VIC,Healed,1477
18,VIC,Suscep,5449737
18,VIC,NoSymp,56
18,VIC,InSymp,150
18,VIC,Critic,18
18,VIC,Isolated,1408
18,QLD,Killed,6
18,QLD,Healed,1092
18,QLD,Suscep,4256019
18,QLD,NoSymp,0
18,QLD,InSymp,59
18,QLD,Critic,9
18,QLD,Isolated,163
18,WA,Killed,9
18,WA,Healed,568
18,WA,Suscep,1541141
18,WA,NoSymp,0
18,WA,InSymp,16
18,WA,Critic,3
18,WA,Isolated,50
18,SA,Killed,4
18,SA,Healed,444
18,SA,Suscep,2239589
